province,district,PC_number,PS_number,Eng-Qutbuddin Hilal,Dr. Abdullah Abdullah,Zalmai Rassoul,Abdul Rahim Wardak,Quayum Karzai,Prof-Abdo Rabe Rasool Sayyaf,Dr. Mohammad Ashraf Ghani Ahmadzai,Mohammad Daoud Sultanzoy,Mohd. Shafiq Gul Agha Sherzai,Mohammad Nadir Naeem,Hedayat Amin Arsala,Total
SAMANGAN,Aybak,2001010,3,3,317,18,0,3,7,221,4,1,2,1,577
SAMANGAN,Aybak,2001010,4,3,348,6,6,3,5,218,0,0,0,1,590
SAMANGAN,Aybak,2001010,5,0,313,15,2,4,7,204,4,0,1,4,554
SAMANGAN,Aybak,2001010,6,3,122,6,1,1,6,71,0,1,2,1,214
SAMANGAN,Aybak,2001010,7,0,69,9,0,0,0,49,0,0,1,0,128
SAMANGAN,Aybak,2001011,1,26,365,35,4,3,8,123,4,4,2,1,575
SAMANGAN,Aybak,2001011,2,4,462,14,0,2,2,89,3,2,0,0,578
SAMANGAN,Aybak,2001011,3,8,303,19,1,2,3,77,5,0,1,0,419
SAMANGAN,Aybak,2001011,4,0,157,2,0,0,5,78,0,1,0,0,243
SAMANGAN,Aybak,2001012,1,4,453,9,0,0,4,30,1,0,0,1,502
SAMANGAN,Aybak,2001012,2,1,490,9,0,0,4,36,1,0,0,0,541
SAMANGAN,Aybak,2001012,3,7,338,4,0,0,1,15,1,1,0,1,368
SAMANGAN,Aybak,2001012,4,0,515,5,0,0,3,30,8,2,0,0,563
SAMANGAN,Aybak,2001012,5,1,531,6,0,0,0,36,8,0,0,0,582
SAMANGAN,Aybak,2001013,1,39,256,11,3,5,8,5,0,2,3,0,332
SAMANGAN,Aybak,2001013,2,37,253,10,0,2,27,8,4,0,0,0,341
SAMANGAN,Aybak,2001013,3,62,468,9,4,3,2,6,6,0,2,1,563
SAMANGAN,Aybak,2001014,1,0,17,3,3,3,9,416,0,1,1,2,455
SAMANGAN,Aybak,2001014,2,0,22,0,0,2,7,332,2,0,2,2,369
SAMANGAN,Aybak,2001015,1,1,14,12,8,10,137,263,3,3,6,5,462
SAMANGAN,Aybak,2001015,2,6,108,5,1,2,10,293,4,1,6,1,437
SAMANGAN,Aybak,2001015,3,4,12,4,3,8,23,475,3,4,5,4,545
SAMANGAN,Aybak,2001016,1,1,360,9,0,0,9,34,6,0,0,4,423
SAMANGAN,Aybak,2001016,2,2,371,13,1,1,9,55,2,1,0,1,456
SAMANGAN,Aybak,2001016,3,1,432,18,1,2,6,47,4,1,2,0,514
SAMANGAN,Aybak,2001017,1,1,14,12,8,10,137,263,3,3,6,5,462
SAMANGAN,Aybak,2001017,2,3,39,14,0,0,116,154,1,1,0,6,334
SAMANGAN,Aybak,2001018,1,0,7,30,1,2,6,209,0,0,3,0,258
SAMANGAN,Aybak,2001018,2,1,18,58,3,7,5,224,5,0,4,2,327
SAMANGAN,Aybak,2001018,3,0,3,26,0,3,0,164,1,0,2,0,199
SAMANGAN,Aybak,2001018,4,4,1,39,0,1,11,189,1,1,0,5,252
SAMANGAN,Aybak,2001087,1,12,401,19,4,1,6,125,3,4,3,3,581
SAMANGAN,Aybak,2001087,2,17,336,21,1,2,12,145,7,9,4,4,558
SAMANGAN,Aybak,2001087,3,0,431,8,0,0,6,124,6,3,1,0,579
SAMANGAN,Aybak,2001087,4,2,411,12,2,1,4,112,9,1,1,3,558
SAMANGAN,Aybak,2001088,1,1,10,3,2,3,66,350,0,0,2,0,437
SAMANGAN,Aybak,2001088,2,1,4,1,4,5,59,288,5,0,2,0,369
SAMANGAN,Aybak,2001089,1,0,35,10,0,2,17,135,0,0,1,0,200
SAMANGAN,Aybak,2001089,2,1,29,1,0,2,20,93,0,0,1,1,148
SAMANGAN,Aybak,2001089,3,0,48,1,0,1,19,249,3,0,1,0,322
SAMANGAN,Hazrat-e-Sultan,2002019,1,0,66,0,0,0,2,176,1,0,0,0,245
SAMANGAN,Hazrat-e-Sultan,2002019,2,0,1,0,0,0,0,132,0,0,0,0,133
SAMANGAN,Hazrat-e-Sultan,2002020,1,3,107,10,3,11,20,341,6,5,6,3,515
SAMANGAN,Hazrat-e-Sultan,2002020,2,3,245,5,6,5,7,253,5,2,4,3,538
SAMANGAN,Hazrat-e-Sultan,2002020,3,6,160,13,18,7,9,193,11,5,18,7,447
SAMANGAN,Hazrat-e-Sultan,2002020,4,4,137,6,5,8,11,256,5,4,13,7,456
SAMANGAN,Hazrat-e-Sultan,2002021,1,4,240,16,9,3,17,231,4,4,7,3,538
SAMANGAN,Hazrat-e-Sultan,2002021,2,3,171,9,1,9,5,140,4,3,0,1,346
SAMANGAN,Hazrat-e-Sultan,2002021,3,2,202,4,12,18,9,133,28,5,11,5,429
SAMANGAN,Hazrat-e-Sultan,2002022,1,17,299,125,4,8,14,188,7,17,10,2,691
SAMANGAN,Hazrat-e-Sultan,2002022,2,3,247,82,5,3,6,156,4,1,1,2,510
SAMANGAN,Hazrat-e-Sultan,2002023,1,1,122,45,0,0,19,360,2,9,0,4,562
SAMANGAN,Hazrat-e-Sultan,2002023,2,3,114,50,0,0,11,359,5,3,0,3,548
SAMANGAN,Hazrat-e-Sultan,2002023,3,5,107,29,0,0,8,350,6,5,0,3,513
SAMANGAN,Hazrat-e-Sultan,2002023,4,0,19,2,0,0,1,104,0,0,0,1,127
SAMANGAN,Hazrat-e-Sultan,2002024,1,2,366,5,0,0,2,67,3,1,1,0,447
SAMANGAN,Hazrat-e-Sultan,2002024,2,1,394,4,0,0,5,61,2,0,0,0,467
SAMANGAN,Hazrat-e-Sultan,2002024,3,1,479,3,0,0,0,76,2,0,0,0,561
SAMANGAN,Hazrat-e-Sultan,2002025,1,1,162,3,5,5,26,280,5,3,6,4,500
SAMANGAN,Hazrat-e-Sultan,2002025,2,0,130,10,2,2,18,338,1,3,12,2,518
SAMANGAN,Hazrat-e-Sultan,2002025,3,4,115,6,2,6,17,269,3,1,6,6,435
SAMANGAN,Hazrat-e-Sultan,2002025,4,3,64,3,2,2,2,131,2,3,4,0,216
SAMANGAN,Hazrat-e-Sultan,2002026,1,3,160,14,8,15,31,236,12,3,5,6,493
SAMANGAN,Hazrat-e-Sultan,2002026,2,3,135,17,7,6,40,259,8,4,16,6,501
SAMANGAN,Hazrat-e-Sultan,2002026,3,6,121,13,10,11,31,245,6,2,26,8,479
SAMANGAN,Hazrat-e-Sultan,2002027,1,7,68,4,2,5,98,262,1,0,10,1,458
SAMANGAN,Hazrat-e-Sultan,2002027,2,5,99,9,8,11,78,249,10,2,30,15,516
SAMANGAN,Hazrat-e-Sultan,2002028,1,0,192,20,2,2,6,134,5,1,6,4,372
SAMANGAN,Hazrat-e-Sultan,2002028,2,2,138,17,4,5,5,73,7,1,9,1,262
SAMANGAN,Hazrat-e-Sultan,2002029,1,17,13,37,0,0,25,33,0,7,2,0,134
SAMANGAN,Hazrat-e-Sultan,2002029,2,1,0,3,0,0,1,0,0,0,0,0,5
SAMANGAN,Khuram wa Sarbagh,2003077,1,0,516,6,1,0,3,2,3,0,0,0,531
SAMANGAN,Khuram wa Sarbagh,2003077,2,1,564,11,3,0,7,5,0,1,0,1,593
SAMANGAN,Khuram wa Sarbagh,2003077,3,0,489,16,0,0,1,5,6,1,4,0,522
SAMANGAN,Khuram wa Sarbagh,2003077,4,0,104,1,0,0,0,0,0,0,0,0,105
SAMANGAN,Khuram wa Sarbagh,2003078,1,13,572,3,0,0,2,3,0,0,0,0,593
SAMANGAN,Khuram wa Sarbagh,2003078,2,30,556,4,0,0,6,0,0,0,0,0,596
SAMANGAN,Khuram wa Sarbagh,2003078,3,2,578,2,0,1,1,0,2,0,0,2,588
SAMANGAN,Khuram wa Sarbagh,2003079,1,9,561,8,0,0,10,9,2,0,0,0,599
SAMANGAN,Khuram wa Sarbagh,2003079,2,21,549,4,0,0,14,5,3,0,0,0,596
SAMANGAN,Khuram wa Sarbagh,2003079,3,1,545,0,0,0,2,2,3,0,0,1,554
SAMANGAN,Khuram wa Sarbagh,2003079,4,0,403,1,0,0,2,2,0,0,0,0,408
SAMANGAN,Khuram wa Sarbagh,2003080,1,2,393,4,0,0,9,11,3,0,1,0,423
SAMANGAN,Khuram wa Sarbagh,2003080,2,4,323,9,0,0,5,0,2,2,0,0,345
SAMANGAN,Khuram wa Sarbagh,2003080,3,0,590,3,1,0,0,1,5,0,0,0,600
SAMANGAN,Khuram wa Sarbagh,2003081,1,0,340,7,0,0,16,20,3,0,0,1,387
SAMANGAN,Khuram wa Sarbagh,2003081,2,1,282,8,0,4,4,27,4,2,1,0,333
SAMANGAN,Khuram wa Sarbagh,2003081,3,4,453,9,1,4,2,34,8,0,3,2,520
SAMANGAN,Khuram wa Sarbagh,2003082,1,0,150,1,0,1,6,72,1,0,0,0,231
SAMANGAN,Khuram wa Sarbagh,2003082,2,0,175,0,0,3,3,136,2,0,0,0,319
SAMANGAN,Khuram wa Sarbagh,2003083,1,3,279,50,2,1,4,4,4,1,0,3,351
SAMANGAN,Khuram wa Sarbagh,2003083,2,2,291,87,3,1,0,5,5,0,1,1,396
SAMANGAN,Khuram wa Sarbagh,2003084,1,1,75,33,3,4,0,197,0,0,0,0,313
SAMANGAN,Khuram wa Sarbagh,2003084,2,1,66,32,0,0,0,124,0,1,0,0,224
SAMANGAN,Khuram wa Sarbagh,2003085,1,0,169,14,1,2,0,44,3,1,1,2,237
SAMANGAN,Khuram wa Sarbagh,2003085,2,2,157,7,1,2,1,46,1,0,1,2,220
SAMANGAN,Khuram wa Sarbagh,2003085,3,0,325,22,3,3,0,119,2,1,1,1,477
SAMANGAN,Khuram wa Sarbagh,2003086,1,0,385,93,0,0,0,108,2,2,0,0,590
SAMANGAN,Khuram wa Sarbagh,2003086,2,0,345,116,0,0,3,98,11,3,0,2,578
SAMANGAN,Khuram wa Sarbagh,2003086,3,2,399,67,3,8,1,99,7,2,4,5,597
SAMANGAN,Khuram wa Sarbagh,2003096,1,0,92,51,0,0,0,33,0,1,1,0,178
SAMANGAN,Khuram wa Sarbagh,2003096,2,0,63,24,0,1,0,34,0,0,0,3,125
SAMANGAN,Khuram wa Sarbagh,2003097,1,0,149,8,1,0,1,7,2,0,1,0,169
SAMANGAN,Khuram wa Sarbagh,2003097,2,0,138,6,0,0,0,9,0,0,0,0,153
SAMANGAN,Khuram wa Sarbagh,2003097,3,1,348,12,0,0,0,20,6,0,2,0,389
SAMANGAN,Khuram wa Sarbagh,2003098,1,0,62,3,0,0,2,34,0,0,0,0,101
SAMANGAN,Khuram wa Sarbagh,2003098,2,0,35,0,0,0,1,17,1,0,0,0,54
SAMANGAN,Khuram wa Sarbagh,2003098,3,0,153,0,0,3,0,86,1,0,1,0,244
SAMANGAN,Feroz Nakhchir,2004030,1,4,283,11,0,0,5,82,3,0,1,1,390
SAMANGAN,Feroz Nakhchir,2004030,2,4,398,13,0,0,3,82,13,0,3,3,519
SAMANGAN,Feroz Nakhchir,2004031,1,5,298,22,0,8,17,198,3,3,2,3,559
SAMANGAN,Feroz Nakhchir,2004031,2,3,298,24,2,2,18,194,2,5,2,6,556
SAMANGAN,Feroz Nakhchir,2004031,3,2,346,8,0,0,3,173,7,6,0,5,550
SAMANGAN,Feroz Nakhchir,2004031,4,3,275,12,0,2,13,96,4,1,1,7,414
SAMANGAN,Feroz Nakhchir,2004032,1,1,451,2,0,2,6,11,6,0,1,6,486
SAMANGAN,Feroz Nakhchir,2004032,2,0,419,0,0,0,4,133,5,0,0,5,566
SAMANGAN,Ruy-e-Du Ab,2005065,1,4,401,8,1,1,9,7,2,1,0,2,436
SAMANGAN,Ruy-e-Du Ab,2005065,2,4,293,6,1,0,3,12,5,0,0,0,324
SAMANGAN,Ruy-e-Du Ab,2005065,3,6,369,6,0,4,9,17,5,0,1,1,418
SAMANGAN,Ruy-e-Du Ab,2005065,4,6,513,1,1,7,7,4,7,1,0,4,551
SAMANGAN,Ruy-e-Du Ab,2005065,5,3,514,6,1,3,1,6,6,0,0,0,540
SAMANGAN,Ruy-e-Du Ab,2005066,1,4,542,2,0,1,23,2,7,1,0,0,582
SAMANGAN,Ruy-e-Du Ab,2005066,2,3,305,6,0,0,13,0,0,0,0,0,327
SAMANGAN,Ruy-e-Du Ab,2005066,3,0,589,0,0,1,0,0,3,0,1,0,594
SAMANGAN,Ruy-e-Du Ab,2005066,4,0,208,1,0,0,0,0,0,0,0,0,209
SAMANGAN,Ruy-e-Du Ab,2005067,1,0,301,1,3,0,0,1,5,0,0,0,311
SAMANGAN,Ruy-e-Du Ab,2005067,2,0,273,0,0,0,0,0,5,0,0,1,279
SAMANGAN,Ruy-e-Du Ab,2005068,1,0,170,13,0,0,7,3,1,0,1,2,197
SAMANGAN,Ruy-e-Du Ab,2005068,2,1,183,9,0,0,5,0,1,0,0,0,199
SAMANGAN,Ruy-e-Du Ab,2005068,3,6,369,46,1,3,4,1,13,1,5,1,450
SAMANGAN,Ruy-e-Du Ab,2005069,1,3,124,95,0,0,11,2,1,0,0,0,236
SAMANGAN,Ruy-e-Du Ab,2005069,2,1,120,79,0,0,5,2,2,0,0,0,209
SAMANGAN,Ruy-e-Du Ab,2005069,3,0,37,158,0,0,1,0,0,0,0,0,196
SAMANGAN,Ruy-e-Du Ab,2005069,4,7,109,114,0,0,1,1,4,0,0,0,236
SAMANGAN,Ruy-e-Du Ab,2005070,1,5,416,69,0,2,0,81,2,0,1,1,577
SAMANGAN,Ruy-e-Du Ab,2005070,2,2,434,71,0,0,0,66,2,2,0,0,577
SAMANGAN,Ruy-e-Du Ab,2005070,3,0,353,142,0,0,1,55,4,0,1,1,557
SAMANGAN,Ruy-e-Du Ab,2005070,4,1,445,47,1,2,1,65,2,1,2,3,570
SAMANGAN,Ruy-e-Du Ab,2005071,1,3,453,29,0,0,0,77,3,2,0,1,568
SAMANGAN,Ruy-e-Du Ab,2005071,2,2,464,41,0,0,0,71,4,0,0,3,585
SAMANGAN,Ruy-e-Du Ab,2005071,3,1,340,29,0,0,0,191,9,0,0,2,572
SAMANGAN,Ruy-e-Du Ab,2005072,1,0,395,24,0,0,3,0,1,0,0,2,425
SAMANGAN,Ruy-e-Du Ab,2005072,2,1,381,31,0,0,23,8,2,0,0,0,446
SAMANGAN,Ruy-e-Du Ab,2005072,3,0,418,42,0,0,22,7,1,0,0,0,490
SAMANGAN,Ruy-e-Du Ab,2005072,4,0,556,29,0,0,1,4,1,0,0,0,591
SAMANGAN,Ruy-e-Du Ab,2005073,1,3,233,26,0,0,10,4,4,0,0,1,281
SAMANGAN,Ruy-e-Du Ab,2005073,2,4,286,37,0,1,11,5,7,0,0,2,353
SAMANGAN,Ruy-e-Du Ab,2005073,3,4,501,40,1,2,9,1,7,1,2,5,573
SAMANGAN,Ruy-e-Du Ab,2005074,1,0,359,38,0,0,114,4,3,1,0,0,519
SAMANGAN,Ruy-e-Du Ab,2005074,2,2,318,52,0,0,157,1,5,0,0,2,537
SAMANGAN,Ruy-e-Du Ab,2005074,3,0,373,7,0,0,198,0,0,3,0,0,581
SAMANGAN,Ruy-e-Du Ab,2005075,1,1,182,24,0,0,3,7,6,2,0,0,225
SAMANGAN,Ruy-e-Du Ab,2005075,2,1,147,14,0,0,4,0,3,0,0,0,169
SAMANGAN,Ruy-e-Du Ab,2005075,3,0,268,87,0,0,6,0,0,0,0,0,361
SAMANGAN,Ruy-e-Du Ab,2005076,1,2,283,51,0,0,8,2,1,0,0,0,347
SAMANGAN,Ruy-e-Du Ab,2005076,2,0,184,8,0,0,0,0,0,0,0,1,193
SAMANGAN,Ruy-e-Du Ab,2005094,1,0,238,71,0,0,42,7,1,0,1,6,366
SAMANGAN,Ruy-e-Du Ab,2005094,2,1,248,32,2,1,29,0,4,2,1,1,321
SAMANGAN,Ruy-e-Du Ab,2005094,3,1,366,129,0,4,52,21,4,2,0,11,590
SAMANGAN,Ruy-e-Du Ab,2005095,1,2,277,155,0,0,0,84,0,0,0,2,520
SAMANGAN,Ruy-e-Du Ab,2005095,2,1,208,89,0,1,0,34,1,0,1,2,337
SAMANGAN,Ruy-e-Du Ab,2005095,3,0,394,95,0,0,0,92,0,0,2,0,583
SAMANGAN,Ruy-e-Du Ab,2005099,1,2,146,41,0,2,2,2,0,0,2,2,199
SAMANGAN,Ruy-e-Du Ab,2005099,2,3,150,38,0,2,5,2,2,0,1,5,208
SAMANGAN,Ruy-e-Du Ab,2005099,3,2,304,69,0,0,0,1,4,1,1,7,389
SAMANGAN,Ruy-e-Du Ab,2005100,1,1,191,18,0,0,13,4,0,1,0,0,228
SAMANGAN,Ruy-e-Du Ab,2005100,2,1,163,25,0,0,8,5,2,1,0,1,206
SAMANGAN,Ruy-e-Du Ab,2005100,3,1,407,61,0,0,14,10,0,1,0,0,494
SAMANGAN,Darah Suf-e-Payin,2006048,1,1,174,1,0,0,18,7,3,1,0,0,205
SAMANGAN,Darah Suf-e-Payin,2006048,2,1,189,4,0,1,22,34,0,0,1,2,254
SAMANGAN,Darah Suf-e-Payin,2006048,3,0,146,1,0,0,18,10,1,0,0,0,176
SAMANGAN,Darah Suf-e-Payin,2006048,4,1,68,0,0,0,13,2,8,0,0,0,92
SAMANGAN,Darah Suf-e-Payin,2006049,1,0,267,0,0,0,6,9,1,1,0,0,284
SAMANGAN,Darah Suf-e-Payin,2006049,2,3,126,1,0,1,7,0,4,0,1,0,143
SAMANGAN,Darah Suf-e-Payin,2006049,3,0,171,0,0,0,10,0,3,0,0,1,185
SAMANGAN,Darah Suf-e-Payin,2006050,1,1,467,6,0,0,17,38,0,0,1,0,530
SAMANGAN,Darah Suf-e-Payin,2006050,2,2,457,8,1,1,9,36,1,0,0,0,515
SAMANGAN,Darah Suf-e-Payin,2006050,3,2,429,4,0,0,10,28,2,0,0,0,475
SAMANGAN,Darah Suf-e-Payin,2006050,4,1,378,5,0,0,12,28,2,1,2,1,430
SAMANGAN,Darah Suf-e-Payin,2006050,5,0,526,3,0,0,9,18,1,0,1,1,559
SAMANGAN,Darah Suf-e-Payin,2006050,6,0,455,5,0,1,4,81,3,0,0,0,549
SAMANGAN,Darah Suf-e-Payin,2006051,1,0,399,1,1,1,7,10,2,0,1,0,422
SAMANGAN,Darah Suf-e-Payin,2006051,2,0,547,1,1,1,4,11,3,0,0,0,568
SAMANGAN,Darah Suf-e-Payin,2006052,1,0,211,1,0,0,1,6,1,1,0,0,221
SAMANGAN,Darah Suf-e-Payin,2006052,2,0,184,0,0,0,1,1,0,0,0,0,186
SAMANGAN,Darah Suf-e-Payin,2006052,3,0,190,0,0,1,2,5,0,1,1,0,200
SAMANGAN,Darah Suf-e-Payin,2006052,4,0,242,0,0,0,0,7,0,0,1,0,250
SAMANGAN,Darah Suf-e-Payin,2006053,1,1,501,2,0,0,2,0,2,0,0,0,508
SAMANGAN,Darah Suf-e-Payin,2006053,2,2,526,1,0,0,2,1,1,0,0,0,533
SAMANGAN,Darah Suf-e-Payin,2006053,3,0,248,0,0,0,1,0,0,0,0,0,249
SAMANGAN,Darah Suf-e-Payin,2006053,4,0,371,0,0,0,0,0,1,0,0,0,372
SAMANGAN,Darah Suf-e-Payin,2006054,1,0,143,7,0,0,12,1,0,0,0,0,163
SAMANGAN,Darah Suf-e-Payin,2006054,2,0,122,16,0,0,46,2,0,0,0,0,186
SAMANGAN,Darah Suf-e-Payin,2006054,3,10,240,17,0,0,37,1,7,0,0,0,312
SAMANGAN,Darah Suf-e-Payin,2006055,1,0,300,1,1,0,3,0,0,0,1,0,306
SAMANGAN,Darah Suf-e-Payin,2006055,2,1,310,4,0,1,6,1,0,0,0,0,323
SAMANGAN,Darah Suf-e-Payin,2006055,3,0,239,0,1,1,1,0,0,0,0,0,242
SAMANGAN,Darah Suf-e-Payin,2006056,1,1,399,1,1,1,2,3,1,0,2,0,411
SAMANGAN,Darah Suf-e-Payin,2006056,2,0,224,0,0,0,0,0,0,0,0,0,224
SAMANGAN,Darah Suf-e-Payin,2006057,1,2,285,1,0,0,3,7,0,0,2,0,300
SAMANGAN,Darah Suf-e-Payin,2006057,2,3,329,1,0,0,5,14,2,0,0,1,355
SAMANGAN,Darah Suf-e-Payin,2006057,3,0,301,0,0,0,1,9,2,0,1,0,314
SAMANGAN,Darah Suf-e-Payin,2006058,1,0,103,1,0,3,9,211,2,1,0,0,330
SAMANGAN,Darah Suf-e-Payin,2006058,2,1,50,0,0,0,11,210,1,0,0,0,273
SAMANGAN,Darah Suf-e-Payin,2006058,3,0,88,0,0,0,0,209,3,1,0,2,303
SAMANGAN,Darah Suf-e-Payin,2006058,4,0,49,0,0,0,17,209,1,0,0,0,276
SAMANGAN,Darah Suf-e-Payin,2006059,1,6,42,6,0,3,0,401,3,2,0,2,465
SAMANGAN,Darah Suf-e-Payin,2006059,2,1,47,2,0,5,29,264,0,1,2,1,352
SAMANGAN,Darah Suf-e-Payin,2006059,3,4,30,5,0,6,20,348,1,0,2,2,418
SAMANGAN,Darah Suf-e-Payin,2006059,4,2,47,5,0,0,5,482,0,0,0,0,541
SAMANGAN,Darah Suf-e-Payin,2006059,5,0,41,2,2,0,32,465,0,0,0,2,544
SAMANGAN,Darah Suf-e-Payin,2006060,1,0,25,1,0,3,24,437,1,0,0,0,491
SAMANGAN,Darah Suf-e-Payin,2006060,2,3,64,2,4,1,59,232,2,1,5,2,375
SAMANGAN,Darah Suf-e-Payin,2006060,3,0,16,3,0,2,71,468,6,0,1,2,569
SAMANGAN,Darah Suf-e-Payin,2006060,4,1,22,5,2,4,38,445,6,2,6,6,537
SAMANGAN,Darah Suf-e-Payin,2006061,1,1,389,1,0,1,6,40,4,0,3,0,445
SAMANGAN,Darah Suf-e-Payin,2006061,2,0,408,2,0,1,3,49,0,1,0,1,465
SAMANGAN,Darah Suf-e-Payin,2006061,3,0,386,0,0,1,0,10,3,0,2,0,402
SAMANGAN,Darah Suf-e-Payin,2006061,4,2,303,1,0,0,2,12,9,2,0,0,331
SAMANGAN,Darah Suf-e-Payin,2006062,1,2,45,4,0,0,10,399,2,0,0,2,464
SAMANGAN,Darah Suf-e-Payin,2006062,2,0,9,0,0,0,0,312,0,0,0,0,321
SAMANGAN,Darah Suf-e-Payin,2006062,3,0,35,1,0,0,20,320,2,0,0,0,378
SAMANGAN,Darah Suf-e-Payin,2006062,4,0,4,0,0,0,6,472,1,0,0,0,483
SAMANGAN,Darah Suf-e-Payin,2006063,1,0,94,0,1,3,7,266,3,1,0,1,376
SAMANGAN,Darah Suf-e-Payin,2006063,2,0,49,0,0,2,9,144,2,1,1,1,209
SAMANGAN,Darah Suf-e-Payin,2006063,3,0,57,0,1,2,7,358,1,0,3,1,430
SAMANGAN,Darah Suf-e-Payin,2006064,1,0,261,4,0,0,11,301,2,1,0,1,581
SAMANGAN,Darah Suf-e-Payin,2006064,2,0,177,9,0,0,0,64,0,0,0,0,250
SAMANGAN,Darah Suf-e-Payin,2006093,1,1,147,4,0,2,5,91,1,0,4,5,260
SAMANGAN,Darah Suf-e-Payin,2006093,2,0,86,0,0,1,11,77,0,0,0,2,177
SAMANGAN,Darah Suf-e-Payin,2006101,1,0,160,0,1,2,2,112,0,1,1,3,282
SAMANGAN,Darah Suf-e-Payin,2006101,2,0,102,6,0,0,2,36,0,0,0,1,147
SAMANGAN,Darah Suf-e-Payin,2006101,3,0,139,4,1,4,0,98,3,0,3,2,254
SAMANGAN,Darah Suf-e-Payin,2007033,1,11,266,240,0,0,1,51,2,2,0,2,575
SAMANGAN,Darah Suf-e-Payin,2007033,2,3,273,244,0,0,2,39,4,2,0,2,569
SAMANGAN,Darah Suf-e-Payin,2007033,3,2,257,204,3,6,5,68,5,3,12,5,570
SAMANGAN,Darah Suf-e-Payin,2007033,4,19,235,218,0,0,1,64,7,1,0,3,548
