Province,District,PollingCenter,provId,distId,PC Code,psId,TotalVoters,TotalMale,TotalFemale,Kochi,Gender,PS #,voters
KABUL,Nahia 03,"Jamal Mena, no. 12 Preliminary School",01,010103,0101042,0101042-10,4297,2891,1406,1,F,10,400
KABUL,Nahia 03,"Jamal Mena, no. 12 Preliminary School",01,010103,0101042,0101042-11,4297,2891,1406,1,F,11,303
KABUL,Nahia 03,"Jamal Mena, no. 12 Preliminary School",01,010103,0101042,0101042-12,4297,2891,1406,1,F,12,303
KABUL,Nahia 03,Legal Faculty (Pohanzai Huqooq),01,010103,0101043,0101043-01,3297,2396,901,4,M,01,400
KABUL,Nahia 03,Legal Faculty (Pohanzai Huqooq),01,010103,0101043,0101043-02,3297,2396,901,4,M,02,400
KABUL,Nahia 03,Legal Faculty (Pohanzai Huqooq),01,010103,0101043,0101043-03,3297,2396,901,4,M,03,400
KABUL,Nahia 03,Legal Faculty (Pohanzai Huqooq),01,010103,0101043,0101043-04,3297,2396,901,4,M,04,400
KABUL,Nahia 03,Legal Faculty (Pohanzai Huqooq),01,010103,0101043,0101043-05,3297,2396,901,4,M,05,398
KABUL,Nahia 03,Legal Faculty (Pohanzai Huqooq),01,010103,0101043,0101043-06,3297,2396,901,4,M,06,398
KABUL,Nahia 03,Legal Faculty (Pohanzai Huqooq),01,010103,0101043,0101043-07,3297,2396,901,4,F,07,400
KABUL,Nahia 03,Legal Faculty (Pohanzai Huqooq),01,010103,0101043,0101043-08,3297,2396,901,4,F,08,251
KABUL,Nahia 03,Legal Faculty (Pohanzai Huqooq),01,010103,0101043,0101043-09,3297,2396,901,4,F,09,250
KABUL,Nahia 03,Durkhanai High School,01,010103,0101044,0101044-01,2945,1852,1093,2,M,01,400
KABUL,Nahia 03,Durkhanai High School,01,010103,0101044,0101044-02,2945,1852,1093,2,M,02,400
KABUL,Nahia 03,Durkhanai High School,01,010103,0101044,0101044-03,2945,1852,1093,2,M,03,400
KABUL,Nahia 03,Durkhanai High School,01,010103,0101044,0101044-04,2945,1852,1093,2,M,04,326
KABUL,Nahia 03,Durkhanai High School,01,010103,0101044,0101044-05,2945,1852,1093,2,M,05,326
KABUL,Nahia 03,Durkhanai High School,01,010103,0101044,0101044-06,2945,1852,1093,2,F,06,400
KABUL,Nahia 03,Durkhanai High School,01,010103,0101044,0101044-07,2945,1852,1093,2,F,07,347
KABUL,Nahia 03,Durkhanai High School,01,010103,0101044,0101044-08,2945,1852,1093,2,F,08,346
KABUL,Nahia 03,Sang Kashan Mosque,01,010103,0101045,0101045-01,1164,987,177,0,M,01,400
KABUL,Nahia 03,Sang Kashan Mosque,01,010103,0101045,0101045-02,1164,987,177,0,M,02,294
KABUL,Nahia 03,Sang Kashan Mosque,01,010103,0101045,0101045-03,1164,987,177,0,M,03,293
KABUL,Nahia 03,Sang Kashan Mosque,01,010103,0101045,0101045-04,1164,987,177,0,F,04,177
KABUL,Nahia 03,Sufi Islam School,01,010103,0101046,0101046-01,5456,3508,1948,8,M,01,400
KABUL,Nahia 03,Sufi Islam School,01,010103,0101046,0101046-02,5456,3508,1948,8,M,02,400
KABUL,Nahia 03,Sufi Islam School,01,010103,0101046,0101046-03,5456,3508,1948,8,M,03,400
KABUL,Nahia 03,Sufi Islam School,01,010103,0101046,0101046-04,5456,3508,1948,8,M,04,400
KABUL,Nahia 03,Sufi Islam School,01,010103,0101046,0101046-05,5456,3508,1948,8,M,05,400
KABUL,Nahia 03,Sufi Islam School,01,010103,0101046,0101046-06,5456,3508,1948,8,M,06,400
KABUL,Nahia 03,Sufi Islam School,01,010103,0101046,0101046-07,5456,3508,1948,8,M,07,400
KABUL,Nahia 03,Sufi Islam School,01,010103,0101046,0101046-08,5456,3508,1948,8,M,08,354
KABUL,Nahia 03,Sufi Islam School,01,010103,0101046,0101046-09,5456,3508,1948,8,M,09,354
KABUL,Nahia 03,Sufi Islam School,01,010103,0101046,0101046-10,5456,3508,1948,8,F,10,400
KABUL,Nahia 03,Sufi Islam School,01,010103,0101046,0101046-11,5456,3508,1948,8,F,11,400
KABUL,Nahia 03,Sufi Islam School,01,010103,0101046,0101046-12,5456,3508,1948,8,F,12,400
KABUL,Nahia 03,Sufi Islam School,01,010103,0101046,0101046-13,5456,3508,1948,8,F,13,374
KABUL,Nahia 03,Sufi Islam School,01,010103,0101046,0101046-14,5456,3508,1948,8,F,14,374
KABUL,Nahia 03,Mahmood Hotaki High School,01,010103,0101047,0101047-01,5194,4313,881,17,M,01,400
KABUL,Nahia 03,Mahmood Hotaki High School,01,010103,0101047,0101047-02,5194,4313,881,17,M,02,400
KABUL,Nahia 03,Mahmood Hotaki High School,01,010103,0101047,0101047-03,5194,4313,881,17,M,03,400
KABUL,Nahia 03,Mahmood Hotaki High School,01,010103,0101047,0101047-04,5194,4313,881,17,M,04,400
KABUL,Nahia 03,Mahmood Hotaki High School,01,010103,0101047,0101047-05,5194,4313,881,17,M,05,400
KABUL,Nahia 03,Mahmood Hotaki High School,01,010103,0101047,0101047-06,5194,4313,881,17,M,06,400
KABUL,Nahia 03,Mahmood Hotaki High School,01,010103,0101047,0101047-07,5194,4313,881,17,M,07,400
KABUL,Nahia 03,Mahmood Hotaki High School,01,010103,0101047,0101047-08,5194,4313,881,17,M,08,400
KABUL,Nahia 03,Mahmood Hotaki High School,01,010103,0101047,0101047-09,5194,4313,881,17,M,09,400
KABUL,Nahia 03,Mahmood Hotaki High School,01,010103,0101047,0101047-10,5194,4313,881,17,M,10,357
KABUL,Nahia 03,Mahmood Hotaki High School,01,010103,0101047,0101047-11,5194,4313,881,17,M,11,356
KABUL,Nahia 03,Mahmood Hotaki High School,01,010103,0101047,0101047-12,5194,4313,881,17,F,12,400
KABUL,Nahia 03,Mahmood Hotaki High School,01,010103,0101047,0101047-13,5194,4313,881,17,F,13,241
KABUL,Nahia 03,Mahmood Hotaki High School,01,010103,0101047,0101047-14,5194,4313,881,17,F,14,240
KABUL,Nahia 04,Ghazi Mohammad Ayub School no.1,01,010104,0101048,0101048-01,2135,1383,752,9,M,01,400
KABUL,Nahia 04,Ghazi Mohammad Ayub School no.1,01,010104,0101048,0101048-02,2135,1383,752,9,M,02,400
KABUL,Nahia 04,Ghazi Mohammad Ayub School no.1,01,010104,0101048,0101048-03,2135,1383,752,9,M,03,292
KABUL,Nahia 04,Ghazi Mohammad Ayub School no.1,01,010104,0101048,0101048-04,2135,1383,752,9,M,04,291
KABUL,Nahia 04,Ghazi Mohammad Ayub School no.1,01,010104,0101048,0101048-05,2135,1383,752,9,F,05,376
KABUL,Nahia 04,Ghazi Mohammad Ayub School no.1,01,010104,0101048,0101048-06,2135,1383,752,9,F,06,376
KABUL,Nahia 04,Raabia High School,01,010104,0101049,0101049-01,3202,1942,1260,14,M,01,400
KABUL,Nahia 04,Raabia High School,01,010104,0101049,0101049-02,3202,1942,1260,14,M,02,400
KABUL,Nahia 04,Raabia High School,01,010104,0101049,0101049-03,3202,1942,1260,14,M,03,400
KABUL,Nahia 04,Raabia High School,01,010104,0101049,0101049-04,3202,1942,1260,14,M,04,371
KABUL,Nahia 04,Raabia High School,01,010104,0101049,0101049-05,3202,1942,1260,14,M,05,371
KABUL,Nahia 04,Raabia High School,01,010104,0101049,0101049-06,3202,1942,1260,14,F,06,400
KABUL,Nahia 04,Raabia High School,01,010104,0101049,0101049-07,3202,1942,1260,14,F,07,400
KABUL,Nahia 04,Raabia High School,01,010104,0101049,0101049-08,3202,1942,1260,14,F,08,230
KABUL,Nahia 04,Raabia High School,01,010104,0101049,0101049-09,3202,1942,1260,14,F,09,230
KABUL,Nahia 04,Haji Ghulam Dastagir Mosque,01,010104,0101050,0101050-01,2319,1730,589,3,M,01,400
KABUL,Nahia 04,Haji Ghulam Dastagir Mosque,01,010104,0101050,0101050-02,2319,1730,589,3,M,02,400
KABUL,Nahia 04,Haji Ghulam Dastagir Mosque,01,010104,0101050,0101050-03,2319,1730,589,3,M,03,400
KABUL,Nahia 04,Haji Ghulam Dastagir Mosque,01,010104,0101050,0101050-04,2319,1730,589,3,M,04,265
KABUL,Nahia 04,Haji Ghulam Dastagir Mosque,01,010104,0101050,0101050-05,2319,1730,589,3,M,05,265
KABUL,Nahia 04,Haji Ghulam Dastagir Mosque,01,010104,0101050,0101050-06,2319,1730,589,3,F,06,295
KABUL,Nahia 04,Haji Ghulam Dastagir Mosque,01,010104,0101050,0101050-07,2319,1730,589,3,F,07,294
KABUL,Nahia 04,Imam Reza e Ghareeb Mosque,01,010104,0101051,0101051-01,1344,810,534,5,M,01,400
KABUL,Nahia 04,Imam Reza e Ghareeb Mosque,01,010104,0101051,0101051-02,1344,810,534,5,M,02,205
KABUL,Nahia 04,Imam Reza e Ghareeb Mosque,01,010104,0101051,0101051-03,1344,810,534,5,M,03,205
KABUL,Nahia 04,Imam Reza e Ghareeb Mosque,01,010104,0101051,0101051-04,1344,810,534,5,F,04,267
KABUL,Nahia 04,Imam Reza e Ghareeb Mosque,01,010104,0101051,0101051-05,1344,810,534,5,F,05,267
KABUL,Nahia 04,Mohammad Alam Faizzad High School,01,010104,0101052,0101052-01,2017,1450,567,2,M,01,400
KABUL,Nahia 04,Mohammad Alam Faizzad High School,01,010104,0101052,0101052-02,2017,1450,567,2,M,02,400
KABUL,Nahia 04,Mohammad Alam Faizzad High School,01,010104,0101052,0101052-03,2017,1450,567,2,M,03,325
KABUL,Nahia 04,Mohammad Alam Faizzad High School,01,010104,0101052,0101052-04,2017,1450,567,2,M,04,325
KABUL,Nahia 04,Mohammad Alam Faizzad High School,01,010104,0101052,0101052-05,2017,1450,567,2,F,05,284
KABUL,Nahia 04,Mohammad Alam Faizzad High School,01,010104,0101052,0101052-06,2017,1450,567,2,F,06,283
KABUL,Nahia 04,Jamhoriat High School,01,010104,0101053,0101053-01,870,650,220,1,M,01,325
KABUL,Nahia 04,Jamhoriat High School,01,010104,0101053,0101053-02,870,650,220,1,M,02,325
KABUL,Nahia 04,Jamhoriat High School,01,010104,0101053,0101053-03,870,650,220,1,F,03,220
KABUL,Nahia 04,Malalai Girls High School,01,010104,0101054,0101054-01,1927,1646,281,2,M,01,400
KABUL,Nahia 04,Malalai Girls High School,01,010104,0101054,0101054-02,1927,1646,281,2,M,02,400
KABUL,Nahia 04,Malalai Girls High School,01,010104,0101054,0101054-03,1927,1646,281,2,M,03,400
KABUL,Nahia 04,Malalai Girls High School,01,010104,0101054,0101054-04,1927,1646,281,2,M,04,223
KABUL,Nahia 04,Malalai Girls High School,01,010104,0101054,0101054-05,1927,1646,281,2,M,05,223
KABUL,Nahia 04,Malalai Girls High School,01,010104,0101054,0101054-06,1927,1646,281,2,F,06,281
KABUL,Nahia 04,Khwaja Abdullah Ansari Mosque,01,010104,0101055,0101055-01,906,793,113,3,M,01,397
KABUL,Nahia 04,Khwaja Abdullah Ansari Mosque,01,010104,0101055,0101055-02,906,793,113,3,M,02,396
KABUL,Nahia 04,Khwaja Abdullah Ansari Mosque,01,010104,0101055,0101055-03,906,793,113,3,F,03,113
KABUL,Nahia 04,Khwaja Ali Mowafaq Mosque,01,010104,0101056,0101056-01,2403,2129,274,1,M,01,400
KABUL,Nahia 04,Khwaja Ali Mowafaq Mosque,01,010104,0101056,0101056-02,2403,2129,274,1,M,02,400
KABUL,Nahia 04,Khwaja Ali Mowafaq Mosque,01,010104,0101056,0101056-03,2403,2129,274,1,M,03,400
KABUL,Nahia 04,Khwaja Ali Mowafaq Mosque,01,010104,0101056,0101056-04,2403,2129,274,1,M,04,400
KABUL,Nahia 04,Khwaja Ali Mowafaq Mosque,01,010104,0101056,0101056-05,2403,2129,274,1,M,05,265
KABUL,Nahia 04,Khwaja Ali Mowafaq Mosque,01,010104,0101056,0101056-06,2403,2129,274,1,M,06,264
KABUL,Nahia 04,Khwaja Ali Mowafaq Mosque,01,010104,0101056,0101056-07,2403,2129,274,1,F,07,274
KABUL,Nahia 04,Haji Mohammad Dad Mosque,01,010104,0101057,0101057-01,3532,2473,1059,7,M,01,400
KABUL,Nahia 04,Haji Mohammad Dad Mosque,01,010104,0101057,0101057-02,3532,2473,1059,7,M,02,400
KABUL,Nahia 04,Haji Mohammad Dad Mosque,01,010104,0101057,0101057-03,3532,2473,1059,7,M,03,400
KABUL,Nahia 04,Haji Mohammad Dad Mosque,01,010104,0101057,0101057-04,3532,2473,1059,7,M,04,400
KABUL,Nahia 04,Haji Mohammad Dad Mosque,01,010104,0101057,0101057-05,3532,2473,1059,7,M,05,400
KABUL,Nahia 04,Haji Mohammad Dad Mosque,01,010104,0101057,0101057-06,3532,2473,1059,7,M,06,237
KABUL,Nahia 04,Haji Mohammad Dad Mosque,01,010104,0101057,0101057-07,3532,2473,1059,7,M,07,236
KABUL,Nahia 04,Haji Mohammad Dad Mosque,01,010104,0101057,0101057-08,3532,2473,1059,7,F,08,400
KABUL,Nahia 04,Haji Mohammad Dad Mosque,01,010104,0101057,0101057-09,3532,2473,1059,7,F,09,330
KABUL,Nahia 04,Haji Mohammad Dad Mosque,01,010104,0101057,0101057-10,3532,2473,1059,7,F,10,329
KABUL,Nahia 04,Naser Khesraw Balkhi Secondary School,01,010104,0101058,0101058-01,1784,1297,487,28,M,01,400
KABUL,Nahia 04,Naser Khesraw Balkhi Secondary School,01,010104,0101058,0101058-02,1784,1297,487,28,M,02,400
KABUL,Nahia 04,Naser Khesraw Balkhi Secondary School,01,010104,0101058,0101058-03,1784,1297,487,28,M,03,249
KABUL,Nahia 04,Naser Khesraw Balkhi Secondary School,01,010104,0101058,0101058-04,1784,1297,487,28,M,04,248
KABUL,Nahia 04,Naser Khesraw Balkhi Secondary School,01,010104,0101058,0101058-05,1784,1297,487,28,F,05,244
KABUL,Nahia 04,Naser Khesraw Balkhi Secondary School,01,010104,0101058,0101058-06,1784,1297,487,28,F,06,243
KABUL,Nahia 04,Ismaelia Jamat Khana,01,010104,0101059,0101059-01,7429,4684,2745,4,M,01,400
KABUL,Nahia 04,Ismaelia Jamat Khana,01,010104,0101059,0101059-02,7429,4684,2745,4,M,02,400
KABUL,Nahia 04,Ismaelia Jamat Khana,01,010104,0101059,0101059-03,7429,4684,2745,4,M,03,400
KABUL,Nahia 04,Ismaelia Jamat Khana,01,010104,0101059,0101059-04,7429,4684,2745,4,M,04,400
KABUL,Nahia 04,Ismaelia Jamat Khana,01,010104,0101059,0101059-05,7429,4684,2745,4,M,05,400
KABUL,Nahia 04,Ismaelia Jamat Khana,01,010104,0101059,0101059-06,7429,4684,2745,4,M,06,400
KABUL,Nahia 04,Ismaelia Jamat Khana,01,010104,0101059,0101059-07,7429,4684,2745,4,M,07,400
KABUL,Nahia 04,Ismaelia Jamat Khana,01,010104,0101059,0101059-08,7429,4684,2745,4,M,08,400
KABUL,Nahia 04,Ismaelia Jamat Khana,01,010104,0101059,0101059-09,7429,4684,2745,4,M,09,400
KABUL,Nahia 04,Ismaelia Jamat Khana,01,010104,0101059,0101059-10,7429,4684,2745,4,M,10,400
KABUL,Nahia 04,Ismaelia Jamat Khana,01,010104,0101059,0101059-11,7429,4684,2745,4,M,11,342
KABUL,Nahia 04,Ismaelia Jamat Khana,01,010104,0101059,0101059-12,7429,4684,2745,4,M,12,342
KABUL,Nahia 04,Ismaelia Jamat Khana,01,010104,0101059,0101059-13,7429,4684,2745,4,F,13,400
KABUL,Nahia 04,Ismaelia Jamat Khana,01,010104,0101059,0101059-14,7429,4684,2745,4,F,14,400
KABUL,Nahia 04,Ismaelia Jamat Khana,01,010104,0101059,0101059-15,7429,4684,2745,4,F,15,400
KABUL,Nahia 04,Ismaelia Jamat Khana,01,010104,0101059,0101059-16,7429,4684,2745,4,F,16,400
KABUL,Nahia 04,Ismaelia Jamat Khana,01,010104,0101059,0101059-17,7429,4684,2745,4,F,17,400
KABUL,Nahia 04,Ismaelia Jamat Khana,01,010104,0101059,0101059-18,7429,4684,2745,4,F,18,373
KABUL,Nahia 04,Ismaelia Jamat Khana,01,010104,0101059,0101059-19,7429,4684,2745,4,F,19,372
KABUL,Nahia 04,Ustad Misbah High School,01,010104,0101060,0101060-01,3609,2380,1229,84,M,01,400
KABUL,Nahia 04,Ustad Misbah High School,01,010104,0101060,0101060-02,3609,2380,1229,84,M,02,400
KABUL,Nahia 04,Ustad Misbah High School,01,010104,0101060,0101060-03,3609,2380,1229,84,M,03,400
KABUL,Nahia 04,Ustad Misbah High School,01,010104,0101060,0101060-04,3609,2380,1229,84,M,04,400
KABUL,Nahia 04,Ustad Misbah High School,01,010104,0101060,0101060-05,3609,2380,1229,84,M,05,390
KABUL,Nahia 04,Ustad Misbah High School,01,010104,0101060,0101060-06,3609,2380,1229,84,M,06,390
KABUL,Nahia 04,Ustad Misbah High School,01,010104,0101060,0101060-07,3609,2380,1229,84,F,07,400
KABUL,Nahia 04,Ustad Misbah High School,01,010104,0101060,0101060-08,3609,2380,1229,84,F,08,400
KABUL,Nahia 04,Ustad Misbah High School,01,010104,0101060,0101060-09,3609,2380,1229,84,F,09,215
KABUL,Nahia 04,Ustad Misbah High School,01,010104,0101060,0101060-10,3609,2380,1229,84,F,10,214
KABUL,Nahia 04,Malika Suraya Girls School,01,010104,0101061,0101061-01,7816,4377,3439,38,M,01,400
KABUL,Nahia 04,Malika Suraya Girls School,01,010104,0101061,0101061-02,7816,4377,3439,38,M,02,400
KABUL,Nahia 04,Malika Suraya Girls School,01,010104,0101061,0101061-03,7816,4377,3439,38,M,03,400
KABUL,Nahia 04,Malika Suraya Girls School,01,010104,0101061,0101061-04,7816,4377,3439,38,M,04,400
KABUL,Nahia 04,Malika Suraya Girls School,01,010104,0101061,0101061-05,7816,4377,3439,38,M,05,400
KABUL,Nahia 04,Malika Suraya Girls School,01,010104,0101061,0101061-06,7816,4377,3439,38,M,06,400
KABUL,Nahia 04,Malika Suraya Girls School,01,010104,0101061,0101061-07,7816,4377,3439,38,M,07,400
KABUL,Nahia 04,Malika Suraya Girls School,01,010104,0101061,0101061-08,7816,4377,3439,38,M,08,400
KABUL,Nahia 04,Malika Suraya Girls School,01,010104,0101061,0101061-09,7816,4377,3439,38,M,09,400
KABUL,Nahia 04,Malika Suraya Girls School,01,010104,0101061,0101061-10,7816,4377,3439,38,M,10,389
KABUL,Nahia 04,Malika Suraya Girls School,01,010104,0101061,0101061-11,7816,4377,3439,38,M,11,388
KABUL,Nahia 04,Malika Suraya Girls School,01,010104,0101061,0101061-12,7816,4377,3439,38,F,12,400
KABUL,Nahia 04,Malika Suraya Girls School,01,010104,0101061,0101061-13,7816,4377,3439,38,F,13,400
KABUL,Nahia 04,Malika Suraya Girls School,01,010104,0101061,0101061-14,7816,4377,3439,38,F,14,400
KABUL,Nahia 04,Malika Suraya Girls School,01,010104,0101061,0101061-15,7816,4377,3439,38,F,15,400
KABUL,Nahia 04,Malika Suraya Girls School,01,010104,0101061,0101061-16,7816,4377,3439,38,F,16,400
KABUL,Nahia 04,Malika Suraya Girls School,01,010104,0101061,0101061-17,7816,4377,3439,38,F,17,400
KABUL,Nahia 04,Malika Suraya Girls School,01,010104,0101061,0101061-18,7816,4377,3439,38,F,18,400
KABUL,Nahia 04,Malika Suraya Girls School,01,010104,0101061,0101061-19,7816,4377,3439,38,F,19,320
KABUL,Nahia 04,Malika Suraya Girls School,01,010104,0101061,0101061-20,7816,4377,3439,38,F,20,319
KABUL,Nahia 04,Tajwar Sultana Girls School,01,010104,0101062,0101062-01,6094,3722,2372,122,M,01,400
KABUL,Nahia 04,Tajwar Sultana Girls School,01,010104,0101062,0101062-02,6094,3722,2372,122,M,02,400
KABUL,Nahia 04,Tajwar Sultana Girls School,01,010104,0101062,0101062-03,6094,3722,2372,122,M,03,400
KABUL,Nahia 04,Tajwar Sultana Girls School,01,010104,0101062,0101062-04,6094,3722,2372,122,M,04,400
KABUL,Nahia 04,Tajwar Sultana Girls School,01,010104,0101062,0101062-05,6094,3722,2372,122,M,05,400
KABUL,Nahia 04,Tajwar Sultana Girls School,01,010104,0101062,0101062-06,6094,3722,2372,122,M,06,400
KABUL,Nahia 04,Tajwar Sultana Girls School,01,010104,0101062,0101062-07,6094,3722,2372,122,M,07,400
KABUL,Nahia 04,Tajwar Sultana Girls School,01,010104,0101062,0101062-08,6094,3722,2372,122,M,08,400
KABUL,Nahia 04,Tajwar Sultana Girls School,01,010104,0101062,0101062-09,6094,3722,2372,122,M,09,261
KABUL,Nahia 04,Tajwar Sultana Girls School,01,010104,0101062,0101062-10,6094,3722,2372,122,M,10,261
KABUL,Nahia 04,Tajwar Sultana Girls School,01,010104,0101062,0101062-11,6094,3722,2372,122,F,11,400
KABUL,Nahia 04,Tajwar Sultana Girls School,01,010104,0101062,0101062-12,6094,3722,2372,122,F,12,400
KABUL,Nahia 04,Tajwar Sultana Girls School,01,010104,0101062,0101062-13,6094,3722,2372,122,F,13,400
KABUL,Nahia 04,Tajwar Sultana Girls School,01,010104,0101062,0101062-14,6094,3722,2372,122,F,14,400
KABUL,Nahia 04,Tajwar Sultana Girls School,01,010104,0101062,0101062-15,6094,3722,2372,122,F,15,386
KABUL,Nahia 04,Tajwar Sultana Girls School,01,010104,0101062,0101062-16,6094,3722,2372,122,F,16,386
KABUL,Nahia 04,Mohammad Sediq Farhang School,01,010104,0101063,0101063-01,3241,2227,1014,48,M,01,400
KABUL,Nahia 04,Mohammad Sediq Farhang School,01,010104,0101063,0101063-02,3241,2227,1014,48,M,02,400
KABUL,Nahia 04,Mohammad Sediq Farhang School,01,010104,0101063,0101063-03,3241,2227,1014,48,M,03,400
KABUL,Nahia 04,Mohammad Sediq Farhang School,01,010104,0101063,0101063-04,3241,2227,1014,48,M,04,400
KABUL,Nahia 04,Mohammad Sediq Farhang School,01,010104,0101063,0101063-05,3241,2227,1014,48,M,05,314
KABUL,Nahia 04,Mohammad Sediq Farhang School,01,010104,0101063,0101063-06,3241,2227,1014,48,M,06,313
KABUL,Nahia 04,Mohammad Sediq Farhang School,01,010104,0101063,0101063-07,3241,2227,1014,48,F,07,400
KABUL,Nahia 04,Mohammad Sediq Farhang School,01,010104,0101063,0101063-08,3241,2227,1014,48,F,08,307
KABUL,Nahia 04,Mohammad Sediq Farhang School,01,010104,0101063,0101063-09,3241,2227,1014,48,F,09,307
KABUL,Nahia 04,Deh Keepak Girls School,01,010104,0101064,0101064-01,3088,2022,1066,1,M,01,400
KABUL,Nahia 04,Deh Keepak Girls School,01,010104,0101064,0101064-02,3088,2022,1066,1,M,02,400
KABUL,Nahia 04,Deh Keepak Girls School,01,010104,0101064,0101064-03,3088,2022,1066,1,M,03,400
KABUL,Nahia 04,Deh Keepak Girls School,01,010104,0101064,0101064-04,3088,2022,1066,1,M,04,400
KABUL,Nahia 04,Deh Keepak Girls School,01,010104,0101064,0101064-05,3088,2022,1066,1,M,05,211
KABUL,Nahia 04,Deh Keepak Girls School,01,010104,0101064,0101064-06,3088,2022,1066,1,M,06,211
KABUL,Nahia 04,Deh Keepak Girls School,01,010104,0101064,0101064-07,3088,2022,1066,1,F,07,400
KABUL,Nahia 04,Deh Keepak Girls School,01,010104,0101064,0101064-08,3088,2022,1066,1,F,08,333
KABUL,Nahia 04,Deh Keepak Girls School,01,010104,0101064,0101064-09,3088,2022,1066,1,F,09,333
KABUL,Nahia 05,Fazel Baig Secondary School,01,010105,0101065,0101065-01,3209,2469,740,19,M,01,400
KABUL,Nahia 05,Fazel Baig Secondary School,01,010105,0101065,0101065-02,3209,2469,740,19,M,02,400
KABUL,Nahia 05,Fazel Baig Secondary School,01,010105,0101065,0101065-03,3209,2469,740,19,M,03,400
KABUL,Nahia 05,Fazel Baig Secondary School,01,010105,0101065,0101065-04,3209,2469,740,19,M,04,400
KABUL,Nahia 05,Fazel Baig Secondary School,01,010105,0101065,0101065-05,3209,2469,740,19,M,05,400
KABUL,Nahia 05,Fazel Baig Secondary School,01,010105,0101065,0101065-06,3209,2469,740,19,M,06,235
KABUL,Nahia 05,Fazel Baig Secondary School,01,010105,0101065,0101065-07,3209,2469,740,19,M,07,234
KABUL,Nahia 05,Fazel Baig Secondary School,01,010105,0101065,0101065-08,3209,2469,740,19,F,08,370
KABUL,Nahia 05,Fazel Baig Secondary School,01,010105,0101065,0101065-09,3209,2469,740,19,F,09,370
KABUL,Nahia 05,Shuhadai Fazel Baig Mosque,01,010105,0101066,0101066-01,1683,1327,356,0,M,01,400
KABUL,Nahia 05,Shuhadai Fazel Baig Mosque,01,010105,0101066,0101066-02,1683,1327,356,0,M,02,400
KABUL,Nahia 05,Shuhadai Fazel Baig Mosque,01,010105,0101066,0101066-03,1683,1327,356,0,M,03,264
KABUL,Nahia 05,Shuhadai Fazel Baig Mosque,01,010105,0101066,0101066-04,1683,1327,356,0,M,04,263
KABUL,Nahia 05,Shuhadai Fazel Baig Mosque,01,010105,0101066,0101066-05,1683,1327,356,0,F,05,356
KABUL,Nahia 05,Hazrat Usman Mosque,01,010105,0101067,0101067-01,2697,2177,520,11,M,01,400
KABUL,Nahia 05,Hazrat Usman Mosque,01,010105,0101067,0101067-02,2697,2177,520,11,M,02,400
KABUL,Nahia 05,Hazrat Usman Mosque,01,010105,0101067,0101067-03,2697,2177,520,11,M,03,400
KABUL,Nahia 05,Hazrat Usman Mosque,01,010105,0101067,0101067-04,2697,2177,520,11,M,04,400
KABUL,Nahia 05,Hazrat Usman Mosque,01,010105,0101067,0101067-05,2697,2177,520,11,M,05,289
KABUL,Nahia 05,Hazrat Usman Mosque,01,010105,0101067,0101067-06,2697,2177,520,11,M,06,288
KABUL,Nahia 05,Hazrat Usman Mosque,01,010105,0101067,0101067-07,2697,2177,520,11,F,07,260
KABUL,Nahia 05,Hazrat Usman Mosque,01,010105,0101067,0101067-08,2697,2177,520,11,F,08,260
KABUL,Nahia 05,Itefaq Mosque,01,010105,0101068,0101068-01,2068,1670,398,77,M,01,400
KABUL,Nahia 05,Itefaq Mosque,01,010105,0101068,0101068-02,2068,1670,398,77,M,02,400
KABUL,Nahia 05,Itefaq Mosque,01,010105,0101068,0101068-03,2068,1670,398,77,M,03,400
KABUL,Nahia 05,Itefaq Mosque,01,010105,0101068,0101068-04,2068,1670,398,77,M,04,235
KABUL,Nahia 05,Itefaq Mosque,01,010105,0101068,0101068-05,2068,1670,398,77,M,05,235
KABUL,Nahia 05,Itefaq Mosque,01,010105,0101068,0101068-06,2068,1670,398,77,F,06,398
KABUL,Nahia 05,Haji Yaqoub Jame Mosque,01,010105,0101069,0101069-01,2170,1576,594,31,M,01,400
KABUL,Nahia 05,Haji Yaqoub Jame Mosque,01,010105,0101069,0101069-02,2170,1576,594,31,M,02,400
KABUL,Nahia 05,Haji Yaqoub Jame Mosque,01,010105,0101069,0101069-03,2170,1576,594,31,M,03,388
KABUL,Nahia 05,Haji Yaqoub Jame Mosque,01,010105,0101069,0101069-04,2170,1576,594,31,M,04,388
