id,name,distId,provId,distName,voters_total,stations_total,voters_male,stations_male,stations_male-400-count,stations_male-400,stations_male-400-none,station_male-last-a,station_male-last-b,voters_female,stations_female,stations_female-400-count,stations_female-400,stations_female-400-none,station_female-last-a,station_female-last-b
2801026,Alti Khwajah High School,2801,28,PROVINCIAL CAPITAL OF JAWZJAN ( SHEBERGHAN ),2161,6,972,3,1,1X400,2,286,286,1189,3,1,1X400,2,395,394
2801027,Soufi Qalla High School,2801,28,PROVINCIAL CAPITAL OF JAWZJAN ( SHEBERGHAN ),682,2,299,1,0,,1,299,0,383,1,0,,1,383,0
2801028,Chahar Shanbah Secondary School,2801,28,PROVINCIAL CAPITAL OF JAWZJAN ( SHEBERGHAN ),1413,5,500,2,0,,2,250,250,913,3,1,1X400,2,257,256
2801029,Jalalabad Secondary School,2801,28,PROVINCIAL CAPITAL OF JAWZJAN ( SHEBERGHAN ),2435,7,1088,3,1,1X400,2,344,344,1347,4,2,2X400,2,274,273
2801030,Mesar Abad High School,2801,28,PROVINCIAL CAPITAL OF JAWZJAN ( SHEBERGHAN ),2573,8,894,3,1,1X400,2,247,247,1679,5,3,3X400,2,240,239
2801031,Yangi Areegh High School,2801,28,PROVINCIAL CAPITAL OF JAWZJAN ( SHEBERGHAN ),2252,7,949,3,1,1X400,2,275,274,1303,4,2,2X400,2,252,251
2802032,Taghun Secondary School,2802,28,KHWAJA DUKOH,1733,5,936,3,1,1X400,2,268,268,797,2,0,,2,399,398
2802033,Chob Bash High School,2802,28,KHWAJA DUKOH,3693,10,1597,4,2,2X400,2,399,398,2096,6,4,4X400,2,248,248
2802034,Haji Saleh House,2802,28,KHWAJA DUKOH,552,2,306,1,0,,1,306,0,246,1,0,,1,246,0
2802035,Khwajah Du Koh Boys High School,2802,28,KHWAJA DUKOH,5005,13,2000,5,5,5X400,0,0,0,3005,8,6,6X400,2,303,302
2802037,Qazal Ayaq High School,2802,28,KHWAJA DUKOH,1829,6,818,3,1,1X400,2,209,209,1011,3,1,1X400,2,306,305
2803039,Aleek Rubat Secondary School,2803,28,KHANAQA,694,2,312,1,0,,1,312,0,382,1,0,,1,382,0
2803044,Alilil Boys High School,2803,28,KHANAQA,1984,6,881,3,1,1X400,2,241,240,1103,3,1,1X400,2,352,351
2804050,Charchanghu High School,2804,28,MINGAJIK,534,3,415,2,0,,2,208,207,119,1,0,,1,119,0
2804051,Mangeejak School,2804,28,MINGAJIK,287,2,251,1,0,,1,251,0,36,1,0,,1,36,0
2805062,Turkman Qaduq School,2805,28,QUSH TEPA,964,4,499,2,0,,2,250,249,465,2,0,,2,233,232
2805065,Jarqadooq School,2805,28,QUSH TEPA,1003,4,564,2,0,,2,282,282,439,2,0,,2,220,219
2805066,Nawabad Secondary School,2805,28,QUSH TEPA,655,2,294,1,0,,1,294,0,361,1,0,,1,361,0
2806070,Sayed Ismael School,2806,28,KHAMYAB,47,2,36,1,0,,1,36,0,11,1,0,,1,11,0
2806071,Khum Aab School,2806,28,KHAMYAB,68,2,55,1,0,,1,55,0,13,1,0,,1,13,0
2807072,oys School NO. 2,2807,28,AQCHAH,1075,4,538,2,0,,2,269,269,537,2,0,,2,269,268
2807073,Aqcha Boys High School,2807,28,AQCHAH,2556,7,1506,4,2,2X400,2,353,353,1050,3,1,1X400,2,325,325
2807074,Aqcha Girls High School,2807,28,AQCHAH,2092,6,1055,3,1,1X400,2,328,327,1037,3,1,1X400,2,319,318
2807075,Boys High School no. 1,2807,28,AQCHAH,1839,6,948,3,1,1X400,2,274,274,891,3,1,1X400,2,246,245
2807076,Bati Kot Uzbekyah Girls School,2807,28,AQCHAH,539,2,250,1,0,,1,250,0,289,1,0,,1,289,0
2807077,Abu Baker Sediq Mosque,2807,28,AQCHAH,3894,11,2614,7,5,5X400,2,307,307,1280,4,2,2X400,2,240,240
2807085,Qara Boyeen School,2807,28,AQCHAH,90,2,79,1,0,,1,79,0,11,1,0,,1,11,0
2808090,Kokaldash School,2808,28,FAIZABAD,946,3,674,2,0,,2,337,337,272,1,0,,1,272,0
2808093,Char Bagh High School,2808,28,FAIZABAD,1,1,1,1,0,,1,1,0,0,0,0,,0,0,0
2808094,Shaheed Latifa Habibi Girls High School,2808,28,FAIZABAD,2248,6,1115,3,1,1X400,2,358,357,1133,3,1,1X400,2,367,366
2808095,Shesha Khan Boys High School,2808,28,FAIZABAD,818,3,522,2,0,,2,261,261,296,1,0,,1,296,0
2808096,Gerjak Boys Secondary School,2808,28,FAIZABAD,379,2,196,1,0,,1,196,0,183,1,0,,1,183,0
2808097,Haider Abad Boys Secondary School,2808,28,FAIZABAD,609,2,339,1,0,,1,339,0,270,1,0,,1,270,0
2809107,Mardyan High School,2809,28,MARDYAN,111,2,99,1,0,,1,99,0,12,1,0,,1,12,0
2810112,Joi Sarai Secondary School,2810,28,QARQIN,519,2,328,1,0,,1,328,0,191,1,0,,1,191,0
2810113,Makhdoom Quli Faraghi High School,2810,28,QARQIN,1800,6,1284,4,2,2X400,2,242,242,516,2,0,,2,258,258
2811118,Qazal Qeshlaq High School,2811,28,DARZAB,693,3,458,2,0,,2,229,229,235,1,0,,1,235,0
2901001,Kohi Khana Maimana Girls High School,2901,29,PROVINCIAL CAPITAL OF FARYAB ( MAIMANA ),3210,9,1577,4,2,2X400,2,389,388,1633,5,3,3X400,2,217,216
2901002,Zahir Abad School,2901,29,PROVINCIAL CAPITAL OF FARYAB ( MAIMANA ),1245,4,631,2,0,,2,316,315,614,2,0,,2,307,307
2901003,Maulana Amrullah Girls High School,2901,29,PROVINCIAL CAPITAL OF FARYAB ( MAIMANA ),2842,8,1355,4,2,2X400,2,278,277,1487,4,2,2X400,2,344,343
2901004,Abu Obaid Jawzjani High School,2901,29,PROVINCIAL CAPITAL OF FARYAB ( MAIMANA ),4635,13,3224,9,7,7X400,2,212,212,1411,4,2,2X400,2,306,305
2901005,Afghan Kot Girls High School,2901,29,PROVINCIAL CAPITAL OF FARYAB ( MAIMANA ),3218,9,1179,3,1,1X400,2,390,389,2039,6,4,4X400,2,220,219
2901006,Abu Muslim Khurasani Madrasa,2901,29,PROVINCIAL CAPITAL OF FARYAB ( MAIMANA ),2665,8,1670,5,3,3X400,2,235,235,995,3,1,1X400,2,298,297
2901007,General Ghawsoddin Secondary School,2901,29,PROVINCIAL CAPITAL OF FARYAB ( MAIMANA ),2709,8,1822,5,3,3X400,2,311,311,887,3,1,1X400,2,244,243
2901008,Gohar Shad Begam High School,2901,29,PROVINCIAL CAPITAL OF FARYAB ( MAIMANA ),2358,7,1091,3,1,1X400,2,346,345,1267,4,2,2X400,2,234,233
2901009,Setara High School,2901,29,PROVINCIAL CAPITAL OF FARYAB ( MAIMANA ),3410,10,1311,4,2,2X400,2,256,255,2099,6,4,4X400,2,250,249
2901010,Khurasan High School,2901,29,PROVINCIAL CAPITAL OF FARYAB ( MAIMANA ),3193,9,1975,5,3,3X400,2,388,387,1218,4,2,2X400,2,209,209
2901011,Veternary Department,2901,29,PROVINCIAL CAPITAL OF FARYAB ( MAIMANA ),2066,6,1173,3,1,1X400,2,387,386,893,3,1,1X400,2,247,246
2901012,Hemat Abad Boys School,2901,29,PROVINCIAL CAPITAL OF FARYAB ( MAIMANA ),1835,6,812,3,1,1X400,2,206,206,1023,3,1,1X400,2,312,311
2901013,Deh Saydan Girls High School,2901,29,PROVINCIAL CAPITAL OF FARYAB ( MAIMANA ),1490,5,637,2,0,,2,319,318,853,3,1,1X400,2,227,226
2901014,Dawlat Kaptan Secondary School,2901,29,PROVINCIAL CAPITAL OF FARYAB ( MAIMANA ),1834,6,890,3,1,1X400,2,245,245,944,3,1,1X400,2,272,272
2901015,Sayad Rajab High School,2901,29,PROVINCIAL CAPITAL OF FARYAB ( MAIMANA ),933,4,435,2,0,,2,218,217,498,2,0,,2,249,249
2901016,Pasha Khani Girls School,2901,29,PROVINCIAL CAPITAL OF FARYAB ( MAIMANA ),1162,3,374,1,0,,1,374,0,788,2,0,,2,394,394
2901017,Yambalaq Secondary School,2901,29,PROVINCIAL CAPITAL OF FARYAB ( MAIMANA ),1120,4,684,2,0,,2,342,342,436,2,0,,2,218,218
2901018,Torpakhto Boys High School,2901,29,PROVINCIAL CAPITAL OF FARYAB ( MAIMANA ),1751,5,680,2,0,,2,340,340,1071,3,1,1X400,2,336,335
2901019,Agriculture Vocational High School of Ma,2901,29,PROVINCIAL CAPITAL OF FARYAB ( MAIMANA ),728,3,567,2,0,,2,284,283,161,1,0,,1,161,0
2901020,Directorate of Faryab Teachers Training C,2901,29,PROVINCIAL CAPITAL OF FARYAB ( MAIMANA ),1597,5,762,2,0,,2,381,381,835,3,1,1X400,2,218,217
2901021,Chaatak Boys School,2901,29,PROVINCIAL CAPITAL OF FARYAB ( MAIMANA ),1352,4,974,3,1,1X400,2,287,287,378,1,0,,1,378,0
2901022,Sarbalaq School,2901,29,PROVINCIAL CAPITAL OF FARYAB ( MAIMANA ),1288,4,692,2,0,,2,346,346,596,2,0,,2,298,298
2901023,Khoja Paitakht Boys School,2901,29,PROVINCIAL CAPITAL OF FARYAB ( MAIMANA ),1206,4,527,2,0,,2,264,263,679,2,0,,2,340,339
2901024,Deh Azizan High School,2901,29,PROVINCIAL CAPITAL OF FARYAB ( MAIMANA ),1051,4,457,2,0,,2,229,228,594,2,0,,2,297,297
2902028,Qala Sar Hawz Mosque,2902,29,PASHTUN KOT,2875,8,2364,6,4,4X400,2,382,382,511,2,0,,2,256,255
2902040,Alhaj Roziqul Karwan Bashi Boys Seconda,2902,29,PASHTUN KOT,2488,7,1364,4,2,2X400,2,282,282,1124,3,1,1X400,2,362,362
2902041,Anjalad High School,2902,29,PASHTUN KOT,2531,7,1019,3,1,1X400,2,310,309,1512,4,2,2X400,2,356,356
2902042,Jamshidi Secondary School,2902,29,PASHTUN KOT,1830,6,873,3,1,1X400,2,237,236,957,3,1,1X400,2,279,278
2902043,Alika Bala Mosque,2902,29,PASHTUN KOT,733,2,343,1,0,,1,343,0,390,1,0,,1,390,0
2902044,Qazal Qol High School,2902,29,PASHTUN KOT,744,3,446,2,0,,2,223,223,298,1,0,,1,298,0
2902045,Dahandara School,2902,29,PASHTUN KOT,4342,12,2262,6,4,4X400,2,331,331,2080,6,4,4X400,2,240,240
2902056,Arab Aaqsai Boys Secondary School,2902,29,PASHTUN KOT,2976,8,1807,5,3,3X400,2,304,303,1169,3,1,1X400,2,385,384
2902059,Gadai Qala Boys School,2902,29,PASHTUN KOT,2253,7,1713,5,3,3X400,2,257,256,540,2,0,,2,270,270
2903071,Deh Naw Boys High School Building,2903,29,KHWAJA SABZPOSH,1056,3,731,2,0,,2,366,365,325,1,0,,1,325,0
2903072,Badghisy Girls High School,2903,29,KHWAJA SABZPOSH,953,4,517,2,0,,2,259,258,436,2,0,,2,218,218
2904085,Chaghatak Jami Mosque,2904,29,ALMAR,644,2,400,1,1,1X400,0,0,0,244,1,0,,1,244,0
2904086,Shaheed Alauddin Girls High School,2904,29,ALMAR,2232,7,1311,4,2,2X400,2,256,255,921,3,1,1X400,2,261,260
2904087,Almar Boys High School,2904,29,ALMAR,1486,5,875,3,1,1X400,2,238,237,611,2,0,,2,306,305
2904088,Jalgaldy Jami Mosque,2904,29,ALMAR,3312,9,1732,5,3,3X400,2,266,266,1580,4,2,2X400,2,390,390
2904089,Haji Saeed Ahmad Jami Mosque,2904,29,ALMAR,3012,9,2020,6,4,4X400,2,210,210,992,3,1,1X400,2,296,296
2905096,Taghlams Boys School,2905,29,BIL CHIRAGH,3932,11,2266,6,4,4X400,2,333,333,1666,5,3,3X400,2,233,233
2905104,Charamgari Boys Secondary School,2905,29,BIL CHIRAGH,4139,11,2375,6,4,4X400,2,388,387,1764,5,3,3X400,2,282,282
2905105,Markaz Balcharagh Madrasa,2905,29,BIL CHIRAGH,2890,9,1646,5,3,3X400,2,223,223,1244,4,2,2X400,2,222,222
2905106,Kenqol Boys and Girls Secondary School,2905,29,BIL CHIRAGH,3964,11,2123,6,4,4X400,2,262,261,1841,5,3,3X400,2,321,320
2906113,Shamsuddin Shaheed High School,2906,29,SHIRIN TAGAB,1758,5,636,2,0,,2,318,318,1122,3,1,1X400,2,361,361
2906115,Qazi Qeshlaq Mosque,2906,29,SHIRIN TAGAB,696,3,246,1,0,,1,246,0,450,2,0,,2,225,225
2906116,Koh Sayaad Girls High School,2906,29,SHIRIN TAGAB,1247,4,627,2,0,,2,314,313,620,2,0,,2,310,310
2907123,Chakna Yozbegi School,2907,29,QAISAR,1392,4,603,2,0,,2,302,301,789,2,0,,2,395,394
2907124,Khwajaha-e-Borghan Jami Mosque,2907,29,QAISAR,1085,3,752,2,0,,2,376,376,333,1,0,,1,333,0
2907125,Sayad Borghan Jami Mosque,2907,29,QAISAR,1049,4,557,2,0,,2,279,278,492,2,0,,2,246,246
2907128,Khwaja Tabjaq School,2907,29,QAISAR,3135,8,1962,5,3,3X400,2,381,381,1173,3,1,1X400,2,387,386
2907129,Sawr Jami Mosque,2907,29,QAISAR,936,3,567,2,0,,2,284,283,369,1,0,,1,369,0
2907130,Kohi School,2907,29,QAISAR,1276,4,735,2,0,,2,368,367,541,2,0,,2,271,270
2907131,Yangee Zarghoi Jami Mosque,2907,29,QAISAR,1205,4,702,2,0,,2,351,351,503,2,0,,2,252,251
2907132,Mahdi Khwaja Girls Secondary School,2907,29,QAISAR,1049,3,710,2,0,,2,355,355,339,1,0,,1,339,0
2907133,Naadim Qaisary High School,2907,29,QAISAR,2289,7,1296,4,2,2X400,2,248,248,993,3,1,1X400,2,297,296
2907134,Bori Boys Secondary School,2907,29,QAISAR,1752,5,584,2,0,,2,292,292,1168,3,1,1X400,2,384,384
2907135,Yaldoz Primary School,2907,29,QAISAR,751,2,394,1,0,,1,394,0,357,1,0,,1,357,0
2907136,Imam Abu Hanifa Mosque,2907,29,QAISAR,3325,10,2069,6,4,4X400,2,235,234,1256,4,2,2X400,2,228,228
2907137,Sofi Qala Boys School,2907,29,QAISAR,3102,8,1560,4,2,2X400,2,380,380,1542,4,2,2X400,2,371,371
2907138,Yaka Pista Afghania Mosque,2907,29,QAISAR,3266,9,1807,5,3,3X400,2,304,303,1459,4,2,2X400,2,330,329
2907139,Berka Jami Mosque,2907,29,QAISAR,2141,6,1187,3,1,1X400,2,394,393,954,3,1,1X400,2,277,277
2907141,Zoriha Primary School,2907,29,QAISAR,4298,12,2412,7,5,5X400,2,206,206,1886,5,3,3X400,2,343,343
2907143,Chechakto Primary School,2907,29,QAISAR,2810,8,1892,5,3,3X400,2,346,346,918,3,1,1X400,2,259,259
2907150,Charshamba Uzbakia Mosque,2907,29,QAISAR,3917,11,2160,6,4,4X400,2,280,280,1757,5,3,3X400,2,279,278
2907151,Hazara Qala Chalgazi Boys Primary Schoo,2907,29,QAISAR,2765,8,2166,6,4,4X400,2,283,283,599,2,0,,2,300,299
2908167,Qala Tardi Girls Primary School,2908,29,GURZIWAN,3529,10,3014,8,6,6X400,2,307,307,515,2,0,,2,258,257
2908168,Sarchakan Boys High School,2908,29,GURZIWAN,4752,13,3445,9,7,7X400,2,323,322,1307,4,2,2X400,2,254,253
2908169,Dong Qala Girls High School,2908,29,GURZIWAN,8111,21,5957,15,13,13X400,2,379,378,2154,6,4,4X400,2,277,277
2909180,Chaghtay Village Jami Mosque,2909,29,DAWLAT ABAD,2190,7,1648,5,3,3X400,2,224,224,542,2,0,,2,271,271
2909181,Abdul Rahman Shaheed High School,2909,29,DAWLAT ABAD,1515,5,842,3,1,1X400,2,221,221,673,2,0,,2,337,336
2909182,Central Girls High School,2909,29,DAWLAT ABAD,1714,5,788,2,0,,2,394,394,926,3,1,1X400,2,263,263
2910193,Lolash Secondary School,2910,29,KOHISTAN,1185,4,604,2,0,,2,302,302,581,2,0,,2,291,290
2911202,Yosof Mirzayee Girls School,2911,29,QARAM QUL,1541,5,691,2,0,,2,346,345,850,3,1,1X400,2,225,225
2911203,Aalti Bolak Boys and Girls High School,2911,29,QARAM QUL,1644,6,821,3,1,1X400,2,211,210,823,3,1,1X400,2,212,211
2911204,Qechaq Secondary School,2911,29,QARAM QUL,670,2,298,1,0,,1,298,0,372,1,0,,1,372,0
2911205,Aalti Bolak Girls High School,2911,29,QARAM QUL,387,2,4,1,0,,1,4,0,383,1,0,,1,383,0
2911206,Aalti Bolak Bala Primary School,2911,29,QARAM QUL,989,3,390,1,0,,1,390,0,599,2,0,,2,300,299
2911207,Qaramqol District Building,2911,29,QARAM QUL,719,3,460,2,0,,2,230,230,259,1,0,,1,259,0
2911208,Yaka Toot Primary School,2911,29,QARAM QUL,1141,4,461,2,0,,2,231,230,680,2,0,,2,340,340
2911209,Sarban Secondary School,2911,29,QARAM QUL,282,2,116,1,0,,1,116,0,166,1,0,,1,166,0
2912211,Kargar Agriculture Vocational High Schoo,2912,29,QURGHAN,1441,4,795,2,0,,2,398,397,646,2,0,,2,323,323
2912212,Yusof Andkhoi High School,2912,29,QURGHAN,1744,5,999,3,1,1X400,2,300,299,745,2,0,,2,373,372
2912213,Mullah Karim Naza Boys and Girls High Sc,2912,29,QURGHAN,684,2,308,1,0,,1,308,0,376,1,0,,1,376,0
2912214,Sorkh Bazar Primary School,2912,29,QURGHAN,962,3,737,2,0,,2,369,368,225,1,0,,1,225,0
2912215,Aaq Masjid,2912,29,QURGHAN,1161,4,671,2,0,,2,336,335,490,2,0,,2,245,245
2912216,Bagh e Bostan High School,2912,29,QURGHAN,2023,6,1159,3,1,1X400,2,380,379,864,3,1,1X400,2,232,232
2912217,Mir Sayed Barka Boys High School,2912,29,QURGHAN,851,4,450,2,0,,2,225,225,401,2,0,,2,201,200
2912218,Mir Abad Boys High School,2912,29,QURGHAN,677,3,7,1,0,,1,7,0,670,2,0,,2,335,335
2912219,Mir Abad Boys Primary School,2912,29,QURGHAN,1015,3,705,2,0,,2,353,352,310,1,0,,1,310,0
2912220,Kohna Qorghan Secondary School,2912,29,QURGHAN,414,2,165,1,0,,1,165,0,249,1,0,,1,249,0
2912221,Yaka Toot Secondary School,2912,29,QURGHAN,599,2,311,1,0,,1,311,0,288,1,0,,1,288,0
2913222,Dawlat Gildi High School,2913,29,ANDKHOY,4979,13,2716,7,5,5X400,2,358,358,2263,6,4,4X400,2,332,331
2913223,Alhindi Khana Girls School,2913,29,ANDKHOY,2053,6,947,3,1,1X400,2,274,273,1106,3,1,1X400,2,353,353
2913224,Kulal Khana Girls High School,2913,29,ANDKHOY,2908,8,1327,4,2,2X400,2,264,263,1581,4,2,2X400,2,391,390
2913225,Qazi Baba Murad High School,2913,29,ANDKHOY,1221,4,763,2,0,,2,382,381,458,2,0,,2,229,229
2913226,Abu Muslim High School,2913,29,ANDKHOY,3266,9,2086,6,4,4X400,2,243,243,1180,3,1,1X400,2,390,390
2913227,Yoldoz Girls High School,2913,29,ANDKHOY,3251,9,1437,4,2,2X400,2,319,318,1814,5,3,3X400,2,307,307
2913228,Ghajar Abad Girls Secondary School,2913,29,ANDKHOY,2305,7,1100,3,1,1X400,2,350,350,1205,4,2,2X400,2,203,202
2913229,Tawache Girls High School,2913,29,ANDKHOY,2379,7,1068,3,1,1X400,2,334,334,1311,4,2,2X400,2,256,255
2913230,Yangee Tigerman Girls High School,2913,29,ANDKHOY,1842,5,799,2,0,,2,400,399,1043,3,1,1X400,2,322,321
2913231,Rahmatullah Shaheed Secondary School,2913,29,ANDKHOY,1245,4,687,2,0,,2,344,343,558,2,0,,2,279,279
2914232,Awch Tapa Boys and Girls Primary School,2914,29,KHANI CHARBAGH,885,3,297,1,0,,1,297,0,588,2,0,,2,294,294
2914233,Chakman High School,2914,29,KHANI CHARBAGH,1182,4,672,2,0,,2,336,336,510,2,0,,2,255,255
2914234,Khan-i-Charbagh Boys High School,2914,29,KHANI CHARBAGH,3016,9,1699,5,3,3X400,2,250,249,1317,4,2,2X400,2,259,258
2914235,Bandar (Port) Aaqina Mosque,2914,29,KHANI CHARBAGH,198,1,198,1,0,,1,198,0,0,0,0,,0,0,0
2914236,Arab Shah Payeen Girls High School,2914,29,KHANI CHARBAGH,2603,8,860,3,1,1X400,2,230,230,1743,5,3,3X400,2,272,271
2914237,Qala Nestan Boys and Girls Primary Scho,2914,29,KHANI CHARBAGH,1290,4,718,2,0,,2,359,359,572,2,0,,2,286,286
2914238,Arab Shah Bala Boys and Girls Primary Sc,2914,29,KHANI CHARBAGH,1113,4,455,2,0,,2,228,227,658,2,0,,2,329,329
3001001,Sayed Nabi House,3001,30,PROVINCIAL CAPITAL OF HELMAND (LASHKARGAH),2607,7,2278,6,4,4X400,2,339,339,329,1,0,,1,329,0
3001002,Malem Abdullah Mosque,3001,30,PROVINCIAL CAPITAL OF HELMAND (LASHKARGAH),3073,9,2647,7,5,5X400,2,324,323,426,2,0,,2,213,213
3001003,Haji Karimdad Village School,3001,30,PROVINCIAL CAPITAL OF HELMAND (LASHKARGAH),3616,10,3326,9,7,7X400,2,263,263,290,1,0,,1,290,0
3001004,Kariz High School,3001,30,PROVINCIAL CAPITAL OF HELMAND (LASHKARGAH),4709,13,3759,10,8,8X400,2,280,279,950,3,1,1X400,2,275,275
3001005,Darul Uloom Naqshbandia,3001,30,PROVINCIAL CAPITAL OF HELMAND (LASHKARGAH),3469,10,3250,9,7,7X400,2,225,225,219,1,0,,1,219,0
3001006,Kala Kohna Boys School,3001,30,PROVINCIAL CAPITAL OF HELMAND (LASHKARGAH),10227,27,8834,23,21,21X400,2,217,217,1393,4,2,2X400,2,297,296
3001007,Shaheed Haji Sher Mohammad Mosque,3001,30,PROVINCIAL CAPITAL OF HELMAND (LASHKARGAH),5678,15,4779,12,10,10X400,2,390,389,899,3,1,1X400,2,250,249
3001008,New Safi High School,3001,30,PROVINCIAL CAPITAL OF HELMAND (LASHKARGAH),4698,13,4025,11,9,9X400,2,213,212,673,2,0,,2,337,336
3001009,Karta Lagan High School,3001,30,PROVINCIAL CAPITAL OF HELMAND (LASHKARGAH),9050,24,7694,20,18,18X400,2,247,247,1356,4,2,2X400,2,278,278
3001010,Hindu School,3001,30,PROVINCIAL CAPITAL OF HELMAND (LASHKARGAH),5330,14,4318,11,9,9X400,2,359,359,1012,3,1,1X400,2,306,306
3001011,Malalai High School,3001,30,PROVINCIAL CAPITAL OF HELMAND (LASHKARGAH),6108,16,3840,10,8,8X400,2,320,320,2268,6,4,4X400,2,334,334
3001012,C1 Residential Plots School,3001,30,PROVINCIAL CAPITAL OF HELMAND (LASHKARGAH),6740,18,6124,16,14,14X400,2,262,262,616,2,0,,2,308,308
3001013,C3 High School,3001,30,PROVINCIAL CAPITAL OF HELMAND (LASHKARGAH),4976,13,3489,9,7,7X400,2,345,344,1487,4,2,2X400,2,344,343
3001014,B2-1 High School,3001,30,PROVINCIAL CAPITAL OF HELMAND (LASHKARGAH),3799,11,2447,7,5,5X400,2,224,223,1352,4,2,2X400,2,276,276
3001015,Tor Tank Boys School,3001,30,PROVINCIAL CAPITAL OF HELMAND (LASHKARGAH),9735,25,7104,18,16,16X400,2,352,352,2631,7,5,5X400,2,316,315
3001016,Girls High School,3001,30,PROVINCIAL CAPITAL OF HELMAND (LASHKARGAH),11617,30,7974,20,18,18X400,2,387,387,3643,10,8,8X400,2,222,221
3001017,Boys High School,3001,30,PROVINCIAL CAPITAL OF HELMAND (LASHKARGAH),10253,27,10009,26,24,24X400,2,205,204,244,1,0,,1,244,0
3001018,Lashkargah Cinema,3001,30,PROVINCIAL CAPITAL OF HELMAND (LASHKARGAH),9138,24,8498,22,20,20X400,2,249,249,640,2,0,,2,320,320
3001019,Hindu School,3001,30,PROVINCIAL CAPITAL OF HELMAND (LASHKARGAH),7851,21,6531,17,15,15X400,2,266,265,1320,4,2,2X400,2,260,260
3001020,Farm Building-Bolan,3001,30,PROVINCIAL CAPITAL OF HELMAND (LASHKARGAH),9381,24,8649,22,20,20X400,2,325,324,732,2,0,,2,366,366
3001021,Bolan Kala School,3001,30,PROVINCIAL CAPITAL OF HELMAND (LASHKARGAH),6221,16,5927,15,13,13X400,2,364,363,294,1,0,,1,294,0
3001022,Mokhtar Secondary School,3001,30,PROVINCIAL CAPITAL OF HELMAND (LASHKARGAH),1970,6,1676,5,3,3X400,2,238,238,294,1,0,,1,294,0
3001023,Camp Mokhtar Secondary School,3001,30,PROVINCIAL CAPITAL OF HELMAND (LASHKARGAH),4374,12,4111,11,9,9X400,2,256,255,263,1,0,,1,263,0
3001024,Camp Mokhtar High School,3001,30,PROVINCIAL CAPITAL OF HELMAND (LASHKARGAH),6201,16,5530,14,12,12X400,2,365,365,671,2,0,,2,336,335
3001025,C2 School,3001,30,PROVINCIAL CAPITAL OF HELMAND (LASHKARGAH),3212,9,2877,8,6,6X400,2,239,238,335,1,0,,1,335,0
3001026,Karta Mamorin Primary School,3001,30,PROVINCIAL CAPITAL OF HELMAND (LASHKARGAH),2686,8,2627,7,5,5X400,2,314,313,59,1,0,,1,59,0
3001027,Lashkar Bazar Sharqi Primary School,3001,30,PROVINCIAL CAPITAL OF HELMAND (LASHKARGAH),3380,10,3238,9,7,7X400,2,219,219,142,1,0,,1,142,0
3001028,Haji Tawos Mosque,3001,30,PROVINCIAL CAPITAL OF HELMAND (LASHKARGAH),8094,22,7632,20,18,18X400,2,216,216,462,2,0,,2,231,231
3002036,Do Rahi,3002,30,NAD ALI,3793,11,3706,10,8,8X400,2,253,253,87,1,0,,1,87,0
3002037,Shen Kalai School,3002,30,NAD ALI,3925,11,2930,8,6,6X400,2,265,265,995,3,1,1X400,2,298,297
3002038,Sayed Abad School,3002,30,NAD ALI,4173,11,3599,9,7,7X400,2,400,399,574,2,0,,2,287,287
3002039,Naad Ali District Clinic,3002,30,NAD ALI,2321,7,2083,6,4,4X400,2,242,241,238,1,0,,1,238,0
3002040,District Center School,3002,30,NAD ALI,3025,9,3009,8,6,6X400,2,305,304,16,1,0,,1,16,0
3002041,Loy Bagh School,3002,30,NAD ALI,2219,6,1871,5,3,3X400,2,336,335,348,1,0,,1,348,0
3002042,Zarghon Kalai School,3002,30,NAD ALI,6559,17,5990,15,13,13X400,2,395,395,569,2,0,,2,285,284
3002046,Naqil Abad School,3002,30,NAD ALI,3628,10,3041,8,6,6X400,2,321,320,587,2,0,,2,294,293
3002047,Chah Mirza Mosque,3002,30,NAD ALI,5963,16,5371,14,12,12X400,2,286,285,592,2,0,,2,296,296
3002048,Noor Mohammad Village School,3002,30,NAD ALI,5926,16,5447,14,12,12X400,2,324,323,479,2,0,,2,240,239
3003050,Asadullah Mosque,3003,30,NAWA-E-BARIKZAYI,3182,9,2803,8,6,6X400,2,202,201,379,1,0,,1,379,0
3003051,Hazar Asp School,3003,30,NAWA-E-BARIKZAYI,3291,9,3012,8,6,6X400,2,306,306,279,1,0,,1,279,0
3003052,Nek Mohammad Mosque,3003,30,NAWA-E-BARIKZAYI,1511,5,1508,4,2,2X400,2,354,354,3,1,0,,1,3,0
3003054,Basalan Health Facility,3003,30,NAWA-E-BARIKZAYI,1405,5,1403,4,2,2X400,2,302,301,2,1,0,,1,2,0
3003056,Gorgin Olia School,3003,30,NAWA-E-BARIKZAYI,1667,6,1645,5,3,3X400,2,223,222,22,1,0,,1,22,0
3003057,Abdul Hakim Mosque,3003,30,NAWA-E-BARIKZAYI,1539,5,1496,4,2,2X400,2,348,348,43,1,0,,1,43,0
3003058,Nabi Khan Mosque,3003,30,NAWA-E-BARIKZAYI,1587,5,1539,4,2,2X400,2,370,369,48,1,0,,1,48,0
3003060,Clinic Block-1,3003,30,NAWA-E-BARIKZAYI,2405,7,2375,6,4,4X400,2,388,387,30,1,0,,1,30,0
3003061,Khalj High School,3003,30,NAWA-E-BARIKZAYI,2750,8,2504,7,5,5X400,2,252,252,246,1,0,,1,246,0
