id,gender,party,name,name_dari,ballotNumber,incumbent,electedPreliminary,electedFinal
5798812,M,independent,Noor Ahmad Nasiri,نور احمد ناصری,53,False,1028,1049
5798902,M,independent,Hajji Mahbub Khan Garamser,حاجی محبوب خان ګرمسیری,8,False,519,529
5799000,M,independent,Hajji Mualim Mirwali,,21,False,2244,
5809042,M,independent, Dr. Khusha Quraishi,داکتر خوشحال قریشی,144,False,330,321
5845382,M,independent,Dr. Abdul Kareem Roshan,داکتر عبدالکریم روشن,15,False,844,844
5853870,M,independent,Sayed Hashim Folad,سید هاشم  فولاد,25,True,4640,4741
5856138,M,independent,Ustad Sayed Mulla Khan Rahimzai,استاد سید ملا خان   رحیمزی,125,False,1192,1195
5862785,M,independent,Amrullah Salih,امرالله صالح,7,False,165,165
5866383,M,independent,Abdul Rahman Shams,عبدالرحمن شمس,69,False,3767,3852
5884076,M,independent,Alhaj Khateeb Shams ‐ud‐ Din,الحاج خطیب شمس الدین,8,False,2218,2206
5891153,F,independent, Momina Sultani,مومنه   سلطانی,31,False,164,167
5896676,M,independent,Abdul Maalik Malikzai,عبدالمالک ملکزی,155,False,671,671
5897725,M,independent,Fida Muhammad Mal,فدا محمد مل,11,False,111,109
5903071,M,independent,Wakeel Muhammad  Anwar Mahmood Zada,وکیل محمد انور محمود زاده,388,False,159,161
5905018,M,independent, Hajji Aziz-u-Rahman Momand,حاجی عزیز الرحمن مومند,78,True,1950,1965
5908565,M,independent, Ghulam Haidar Khan Ali Yar,غلام حیدر خان علی یار,41,False,1265,1265
5913487,M,independent,Wakel Abdul Ahad Khan,وکیل عبدالاحد خان,29,False,167,131
5917527,M,independent,Ahmad Ali Rashid,احمد علی راشد,204,False,187,187
5947103,M,independent,Muhammad Afzal Afzali,,41,False,160,
5955600,M,independent,Muhammad Bashir  Nasih A.N.A Eng. Sardar,محمد بشیر ناصح  مشهور به انجنیر سردار,511,False,257,268
5971319,M,independent,Wakeel Ahmad Hussain Ikhteyar,وکیل احمد حسین اختیار,110,False,463,464
5976887,M,independent, Wakeel Ghulam Raza Ahmadi,وکیل غلام رضا احمدی,122,False,616,625
5993026,M,independent,Muhammad Dawood Beyani,محمد داود بیانی,411,False,1228,1281
6004888,M,independent,Muhammad Dawood,محمد داود,107,False,113,114
6018039,M,independent,Master of Sport Ustad Khuwaja Farid,ماستر سپورت استاد  خواجه فرید صدیقی,25,False,270,271
6020244,M,independent,Hajji Gul Nazem Farman Bahzad,حاجی گل نظیم فرمان بهزاد,179,False,70,73
6020518,M,independent,Alhaj Saranwal Muhammad Sarwar Usmani Farahi,الحاج څارنیال محمدسرورعثمانی فراهی,3,False,2227,2223
6032059,M,independent, Muhammad Sadiq Nawabi,محمد صادق  نوابی,446,False,672,674
6032927,M,independent,Rajab Ali Muhtashimi,رجب علی محتشمی,352,False,987,987
6040720,M,independent, Kamdar Hutak,کامدار هوتک,158,False,274,278
6043787,M,independent, Qais Hassan,قیس حسن,189,False,3647,3608
6053758,M,independent,Dr. Muhammad Akram Khpalwak,داکتر محمد اکرم خپلواک,4,False,231,235
6064190,F,independent,Hajji Maryam,حاجی مریم,29,False,1754,1760
6070205,M,independent, Abdul Qayum Ghafoori,عبدالقیوم  غفوری,33,False,3615,2849
6105005,M,independent,Alhaj Muhammad Salim Rudi,,25,False,58,
6122096,M,independent, Hajji Shah Mahmud Mir,حاجی شاه محمود میر,37,False,483,492
6124100,M,independent, Shamsullah Saharye,شمس الله صحرائی,42,False,236,238
6129827,M,independent, Muhammad Naiem Lalay Hamidzai,محمد نعیم لالی حمیدزی,13,False,5321,5435
6132861,M,independent,Ramazan Juma Zada,رمضان جمعه زاده,30,False,3148,3148
6139053,M,independent,Hajji Muhammad Amir Bazil,حاجی محمد امیر بازل,219,False,568,568
6149939,M,independent,Dr. Amin Alizai,داکتر امین  علیزی,363,False,112,112
6170530,M,independent,Eng. Muhammad Ismail,انجنیر محمد اسمعیل,39,False,639,652
6176526,M,independent, Dr. Jafar Mahdawi,داکتر جعفر مهدوی,222,False,5004,5013
6177262,M,independent, Shikh Namtullah Ghafari,شیخ نعمت الله   غفاری,41,True,2897,3042
6178406,M,independent,Mir Ghulam Muhammad Anar Daragi ,ملاغلام محمد اناردرگی,5,False,145,145
6188218,M,independent,Asad Khan A.K.A Amir Asad Khan,اسد خان مشهور به آمر اسد خان,614,False,138,138
6188777,M,independent,Muhammad Ibrahim Zarif,محمد ابراهیم ظریف,146,False,2010,2016
6189005,M,independent, Mawlawi Habibullh Hasam,مولوی حبیب الله حسام,629,False,1426,1444
6189298,M,independent,Eng. Wali Muhammad Akseer,انجنیر ولی محمد اکسیر,48,False,263,258
6190024,M,independent,Khuda Nazar Sarmachar,خدا نظر سرمچار,8,True,1040,1040
6191359,M,independent,Ahmad Sayedi,احمد سعید ی,477,False,1319,1333
6194119,F,independent,Malalay Jahesh,ملالی جهیش,27,False,946,946
6196639,M,independent,Zemaray Mushkwani,زمری   مشکوانی,19,False,524,523
6197728,M,independent,Abdullah Azizi,عبدالله عزیزی,10,False,2939,2939
6197931,M,independent,Muhammad Naiem Mualim Zada,محمد نعیم   معلم زاده,17,False,2866,2835
6199147,M,independent,Muhammad Yaqub Shams,محمد یعقوب  شمس,33,True,2865,2879
6199420,M,independent,Alhaj Qazi Abdul Rahim,الحاج قاضی عبدالرحیم,25,False,3145,3261
6201026,M,independent, Sayed Abdul Karim Nasrat,سید عبدالکریم  نصرت,35,False,1114,1114
6212201,F,independent,Dr. Minisa Shirzada Hassan,داکتر مونسه شیر زاده حسن,577,False,140,141
6217415,M,independent,Eng. Muhammad  Dawood Ameri Wardak,انجینر محمد داود امیری وردگ,419,False,71,73
6219312,M,independent,Alhaj Muhammad Sharif Nashat,الحاج محمد شریف نشاط,440,False,68,69
6221882,M,independent, Alhaj Akhtar Mohammad Taheri,الحاج اختر محمد طاهری,16,False,5039,5038
6230730,M,independent,Hajji Qudratullah Rahimi,حاجی قدرت الله رحیمی,2,False,1867,911
6251852,M,independent, Eng. Ahmad Shah Khusrawee,انجنیر احمد شاه خسروی,414,False,426,426
6286551,M,independent,Hajji Muhammad Ajmal Omar,حاجی محمد اجمل عمر,150,False,1603,1621
6294245,M,independent,Hajji Ghulam Farooq Nazari,حاجی  غلام فاروق نظری,103,False,7740,7346
6301796,M,independent,Obaidullah Abdul Rahimzai,عبیدالله عبدالرحیم زی,9,False,392,354
6308071,F,independent,Sharifa Shuhab,شریفه شهاب,18,False,1556,1548
6344079,M,independent,Hajji Muhammad Ibrahim Kushki,حاجی محمد ابراهیم کشکی,133,False,1460,1354
6350173,M,independent,Muhammad Hashim Sangar Niazi,,87,False,63,
6350326,M,independent, Hajji Wali Zazai,حاجی ولی ځاځی,16,False,814,886
6350606,M,independent, Eng. Farid Ahmad Mutaqi,انجنیر فرید احمد متقی,302,False,90,90
6350779,M,independent,Ahmad Parwiz Faizi,احمد پرویز فیضی,313,False,482,483
6350934,M,independent, Abdul Hameed Islampor,عبدالحمید اسلامپور,139,False,341,347
6358601,M,independent,Prof. Dr. Ghulam Faroq Nejarbi,پروفیسور دوکتور غلام فاروق نجرابی,91,False,118,125
6358634,M,independent, Rahmatullah Sharif Zada,رحمت الله شریف زاده,331,False,325,327
6359345,M,independent,Muhammad Hashim Karimi,محمد هاشم  کریمی,327,False,1111,1111
6359945,M,independent,Hajji Nimatullah,حاجی نعمت الله,262,False,194,194
6359966,M,independent,Eng. Muhammad Fazal Watan Dost,انجنیر محمد فاضل وطن دوست,309,False,86,87
6359969,M,independent,Rawoof Sarkhosh,روف سر خوش,437,False,80,81
6367327,F,independent,Sayed Bibi Muahid,سید بی بی مؤحد,4,False,493,245
6369320,M,independent, Ahmad Bashir Irshad,احمد بشیر ارشاد,20,False,689,689
6369331,M,independent, Hajji Abdul Hakim Abdulrahemzai,حاجی عبدالحکیم   عبدالرحیم زی,483,False,311,311
6370396,F,independent,Malalai Shinwari,ملالی شینواری,266,True,1059,1062
6370454,F,independent,Ruqia Shirzad Seddiqi,رقیه شیرزاد  صدیقی,648,False,88,88
6370858,F,independent,Ustad Alia Husan Yar,استاد عالیه حسنیار,245,False,107,108
6370916,F,independent,Shahla Atta,شهلا عطا,330,True,257,258
6370973,F,independent, Kubra Mustafawi,کبری مصطفوی,651,False,1123,1129
6371180,F,independent,Dr. Furozan Fana,داکتر فروزان فنا,551,False,76,76
6371192,F,independent, Sona Sahar,سونا سحر,242,False,181,186
6371308,F,independent, Afifa Shams,,101,False,48,
6371362,F,independent, Maliha Noorian,ملیحه نوریان,360,False,30,30
6371628,F,independent,Dr. Shukria Serat Wali Zada,داکتر شکریه سیرت  ولی زاده,448,False,278,279
6374351,M,independent, Noor Agha Sahak,نورآغا سهاک,193,False,1159,1169
6413008,M,independent,Amir Jan Dauwlatzai,امیر جان دولتزی,108,False,4908,5175
6413016,M,independent, Dr. Farooq Miranai,داکتر فاروق میړنی,88,True,3387,3421
6413037,M,independent,Ustad Abdul Nasir Shafaq,استاد عبدالناصر شفیق,149,False,650,687
6413063,M,independent, Dr. Akhund Zada Nang Kamawi,ډاکټر اخند زاده ننګ کاموی,76,False,235,235
6413066,M,independent,Saranpoh Maulana Jalal-u-din Shenwari,څارنپوه مولانا جلال الدین شینواری,6,False,524,525
6414770,M,independent,Hajji Mohammad Asif Mahdiyar,حاجی محمد آصف مهدی یار,6,False,765,763
6420337,M,independent,Hajji Abdul Hakim Wadan,حاجی عبدالحکیم  ودان,40,False,232,201
6433992,M,independent, Alhaj Ezatullah Atif,الحاج عزت اله عاطف,293,False,4419,4429
6450083,M,independent,Rahim‐u‐Din Spin Ghar,رحیم الدین سپین غر,607,False,883,871
6456146,F,independent,Saieda Mirzad,سعیده میرزاد,51,False,1373,1375
6462669,M,independent,Kazim Yazdani,کاظم یزدانی,601,False,1289,1301
6465385,F,independent,Turialay Mirzada,توریالی میرزاده,19,False,114,114
6470374,M,independent,Rajab Ali Hussaini Allah Dad,رجب علی حسینی الله داد,40,False,181,182
6470481,M,independent,Alhaj Puhanduy Bahadr Sharifi,الحاج پوهندوی بهادر شریفی,398,False,162,162
6474507,M,independent, Ajaml Suhail,اجمل سهیل,47,False,1820,1810
6475120,M,independent, Saboor Shams,صبور شمس,186,False,193,195
6479354,M,independent, Kheyal Muhammad Ahmadzai,خیال محمد  احمدزی,21,False,2662,2268
6483661,M,independent, Sadar,صدر,441,False,255,257
6490826,M,independent, Puhand Mirdad,پوهاند میرداد,332,False,166,166
6492372,F,independent,Ustad Nima Suratgar,استاد نیماصورتگر,263,False,112,114
6494335,M,independent, Izatullah Nasratyar,عزت الله نصرتیار,254,False,1178,1184
6495805,M,independent,Sayed Bilal Ahmad Fatimi,سید بلال  احمد  فاطمی,124,False,204,204
6495987,M,independent,Jamil Karzai,جمیل کرزی,386,True,1945,1941
6496945,F,independent,Shakiba Hashimi,شکیبا هاشمی,30,True,641,627
6498571,M,independent, Hajji Muhammad Ishaq,حاجی محمد اسحاق,49,False,2140,2231
6503124,M,independent,Alhaj Wali  Muhammad Gulbahari,الحاج ولی محمد گلبهاری,557,False,422,431
6512071,M,independent,Qazi Abdul Majed Ahrari,قاضی عبدالمجید احراری,14,False,174,174
6512315,M,independent, Shah Mahmud Paywastun,شاه محمود  پیوستون,22,False,2735,2734
6531853,M,independent, Abdul Jabar Usmani,عبدالجبار عثمانی,34,False,1044,1041
6535546,M,independent,Torsun Sansizai,تورسون سانسیزی,2,False,442,442
6546242,M,independent,Muhammad Ayub Muwafaq,محمد ایوب  موفق,45,False,178,177
6550802,M,independent, Said Noorullah Sadat,سید نور الله سادات,35,False,2918,2913
6550803,M,independent,Abdul Salam Saljuqi,عبدالسلام سلجوقی,11,False,234,234
6550804,F,independent,Saira Shekib Sadat,سایره شکیب سادات,26,False,711,711
6550805,M,independent,Dr. Enayatullah Babur Ferahmand,داکتر عنایت الله بابر فرهمند,12,False,8137,8137
6550806,M,independent,Baz Muhammad Juzjani,بازمحمد  جوزجانی,24,True,6457,6453
6550807,M,independent,Muhammad Akram Yawar,محمد اکرام  یاور,16,False,705,702
6550808,M,independent, Maulawi Muhammad Sharif,مولوی محمد شریف,32,False,2199,2199
6550809,M,independent, Hajji Mirza,حاجی میرزا,43,False,224,219
6550810,M,independent,Ghulam Nabi,غلام نبی,5,False,5337,5052
6550815,M,independent,Hamid Azizi,حامد  عزیزی,29,False,441,438
6550816,M,independent,Muhammad Ismail,محمد اسماعیل,7,False,1706,1706
6550817,M,independent,Maulawi Namatullah,مولوی نعمت الله,47,False,1164,1163
6550818,M,independent,Eng. Turialay Esar,انجنیر توریالی ایثار,36,False,586,585
6550820,M,independent,Dr. Kawsar Baburi,داکتر کوثر بابری,8,False,537,537
6550821,M,independent,Hajji Noorullah Fidoni,حاجی نورالله  فدوئی,3,False,2210,2210
6554733,M,independent, Hajji Yulburs Ataye,حاجی یولبرس عطائی,28,False,2688,2671
6572741,M,independent,Dr. Abdul Rahim Sardar,دکتر عبدالرحیم سردار,90,False,1486,1482
6586114,M,independent,Sakhi Jan,سخی جان,15,False,477,514
6598180,M,independent,Muhsin Jan Agha,محسن جان آغا,44,False,1336,1342
6606503,F,independent,Zuhra Chopan,زهره چوپان,117,False,259,257
6606506,F,independent,Jamila Ghorbandi,جمیله غوربندی,101,False,441,451
6607211,M,independent,Hajji Abdul Salam Alokozai,حاجی عبدالسلام الکوزی,3,False,538,537
6613836,M,independent,Diploma Eng. Dilawar Tutakhil,دپلوم  انجینر  دلاور  طوطاخیل,41,False,4217,3908
6628290,M,independent,Eng. Abdul Dadar Dostum,انجنیر عبدالقادر دوستم,18,False,3937,3937
6633937,M,independent,Alhaj Mujeb-u- Rahman Salimzoy Zadran,الحاج مجیب الرحمن سالم زوی    ځدران,49,False,1817,1745
6666831,M,independent,General Khuwajah Salah‐ud‐Din Seddiqi,جنرال خواجه صلاح الدین  صدیقی,129,False,148,149
6693319,F,independent,Fatima Mushtaq Sayed,فاطمه مشتاق سید,66,False,2787,2787
6710001,M,independent, Dahzad,دهزاد,18,False,3831,3577
6714475,M,independent, Jalal-u-din Jalal,جلال الدین جلال,78,False,715,693
6714523,M,independent,Lall Muhammad Joya,لعل محمد جویا,1,False,945,946
6734501,M,independent,Eng. Muhammad Iqbal Safi,انجنیر محمد اقبال صافی,20,True,6965,6641
6780147,M,independent,Alhaj Abdul Saboor Hashimi,الحاج  عبدالصبور هاشمی,28,False,551,552
6789504,M,independent,Hajji Muhammad Hashim Girani,,3,False,7,
6789505,F,independent,Fauzia Yunusi Kakar,,1,False,14,
6799155,M,independent, Alhaj Maulawi Asadullah Jamali,الحاج مولوی اسد الله جمالی,79,False,2413,2413
6804225,M,independent, Abdullah Chupan,عبدالله چوپان,61,False,1544,1543
6808811,M,independent,Fida Muhammad Dagarwal,فدا محمد ډګروال,3,False,596,552
6810502,M,independent,Akhtar Jan Khpulwak Mangal,اختر جان خپلواک منګل,2,False,214,186
6810735,M,independent,Omar,عمر,27,False,833,772
6821181,M,independent,Bashir Ahmad Tah Yenj,بشیر احمد  ته ینج,4,False,7432,7427
6821293,M,independent,Muhammad Masood Popal,محمد مسعود پوپل,12,False,14,14
6831775,M,independent,Dr. Naqebullah Fayeq,داکتر نقیب الله فایق,12,False,7721,7720
6831936,M,independent,Muhammad Musa Qadiri,محمد موسی قادری,17,False,334,333
6832145,M,independent,Sayed Asif Parsa,سید آصف پارسا,38,False,2670,2668
6833317,M,independent, Gull Muhammad Pahlawan,,27,False,7372,
6833318,M,independent,Nasrullah Rahmani,نصر الله رحمانی,42,False,4493,4279
6859861,M,independent,Muhammad Saboor Furmuli,محمد صبور فرملی,18,False,652,658
6866696,M,independent, Hajji Shir Muhammad Arab,حاجی شیر محمد عرب,39,False,1774,1732
6872996,M,independent, Abdullah Mirzad,عبدالله میرزاد,404,False,271,279
6909234,M,independent,Hajji Noor Muhammad,حاجی نور محمد,30,False,47,47
