station_id,polling_id,delta,Ashraf Ghani Ahmadzai,Dr. Abdullah Abdullah,Hamed Karzai,Ramazan Bashardost,other
10757,507079,5,327,8,166,0,72
10758,507078,1,4,2,239,0,345
10759,507078,2,2,83,212,0,297
10760,507078,3,4,34,228,0,256
10761,507078,4,17,141,252,0,166
10762,507078,5,0,405,85,0,170
10763,1015369,1,8,8,81,0,1
10764,1015369,2,0,4,62,0,3
10765,1015369,3,4,193,115,0,2
10766,1015369,4,7,0,52,1,5
10767,1015368,1,63,42,342,0,35
10768,1015368,2,30,67,327,0,0
10769,1015361,1,44,10,252,0,121
10770,1015361,2,18,12,470,0,25
10771,1015360,1,5,3,264,1,12
10772,1015360,2,12,10,310,0,21
10773,1015360,3,6,8,215,0,39
10774,1015363,1,12,1,79,0,4
10775,1015363,2,5,3,123,0,4
10776,1015363,3,6,2,156,0,0
10777,1015362,1,15,8,263,0,3
10778,1015362,2,5,4,334,0,10
10779,1015362,3,1,0,546,8,35
10780,1015365,1,1,0,33,0,0
10781,1015364,1,3,18,124,1,14
10782,1015367,1,13,8,232,0,9
10783,1015367,2,11,13,213,0,9
10784,1015367,3,18,10,280,0,6
10785,1015366,1,13,3,223,2,9
10786,1015366,2,11,4,121,5,6
10787,1015366,3,3,0,144,0,3
10788,1015366,4,10,8,142,0,5
10789,2509127,1,0,0,147,0,0
10790,2509127,2,0,0,582,0,0
10791,2509127,3,0,0,142,0,0
10792,2509128,1,0,0,138,0,2
10793,2509128,2,0,0,98,0,0
10794,2509129,1,5,0,148,3,0
10795,2509129,2,0,9,156,3,1
10796,2509129,3,0,3,117,0,58
10797,2509129,4,304,0,45,50,0
10798,2509129,5,175,0,355,0,15
10799,2202017,1,0,20,74,3,13
10800,2202017,2,0,10,242,0,3
10801,2202018,1,0,57,214,3,11
10802,2202018,2,0,51,214,11,13
10803,2202018,3,0,49,86,5,9
10804,2202018,4,1,48,116,7,16
10805,2202019,1,0,3,126,0,1
10806,2202019,2,0,2,53,0,2
10807,2202019,3,0,1,38,0,1
10808,2202019,4,0,1,64,0,1
10809,2202019,5,0,0,11,0,1
10810,3304065,1,0,58,0,0,0
10811,3304064,1,0,61,3,5,0
10812,3304063,1,0,101,27,3,5
10813,3304063,2,0,61,2,0,0
10814,3304062,1,0,34,1,0,0
10815,3304062,2,0,43,3,0,0
10816,3304061,1,0,138,18,18,1
10817,3304061,2,0,115,2,3,1
10818,3304060,1,0,115,27,0,0
10819,1602047,1,10,27,22,2,2
10820,1602047,2,6,68,17,1,2
10821,1602047,3,1,107,35,0,1
10822,1602047,4,3,73,114,3,0
10823,1602044,1,1,351,21,16,160
10824,1602044,2,0,210,46,11,53
10825,1602045,1,0,79,5,0,3
10826,1602045,2,12,261,35,5,2
10827,617373,1,0,109,467,7,5
10828,617376,1,58,0,550,0,8
10829,617377,1,99,0,416,0,84
10830,617375,1,124,0,489,0,24
10831,617375,2,142,0,490,1,25
10832,617378,1,337,12,227,29,37
10833,617379,1,0,102,498,0,34
10834,617379,2,2,0,533,28,70
10835,3402020,1,0,0,40,645,5
10836,3402021,1,1,6,43,447,7
10837,3402021,2,0,4,16,157,7
10838,3402021,3,0,13,34,276,4
10839,3402021,4,1,6,43,290,14
10840,3402021,5,0,6,24,403,8
10841,3402022,1,0,0,10,226,2
10842,3402022,2,1,6,5,267,14
10843,3402022,3,0,18,11,225,1
10844,3402022,4,0,98,4,264,1
10845,3402023,1,0,3,125,212,1
10846,3402023,2,0,7,69,202,4
10847,3402023,3,0,8,34,138,5
10848,3402023,4,0,2,127,28,13
10849,3402023,5,0,13,101,295,7
10850,3402024,1,0,1,1,175,1
10851,3402024,2,0,3,4,240,0
10852,3402024,3,0,8,2,250,0
10853,3402024,4,0,14,0,291,0
10854,3402024,5,0,1,21,319,3
10855,3402025,1,0,2,9,131,1
10856,3402025,2,0,1,17,150,3
10857,3402025,3,0,4,17,77,2
10858,3402026,1,0,0,221,215,4
10859,3402026,2,0,2,63,388,2
10860,3402026,3,0,1,5,143,1
10861,3402027,1,0,4,9,280,41
10862,3402027,2,0,4,11,437,6
10863,3402028,1,0,77,83,161,0
10864,3402028,2,0,21,53,219,7
10865,3402029,1,3,3,29,546,12
10866,3402029,2,1,2,12,387,10
10867,3402029,3,1,2,48,316,4
10868,1201032,1,1,0,139,0,1
10869,1201032,2,2,1,224,1,3
10870,1201032,3,0,0,371,0,1
10871,1201030,1,3,2,142,1,2
10872,1201030,2,6,3,154,2,6
10873,1201030,3,2,3,85,1,2
10874,1201030,4,0,1,85,1,0
10875,1201031,1,2,2,83,6,6
10876,1201031,2,0,0,65,3,2
10877,2415397,1,0,57,43,0,29
10878,2415397,2,0,2,3,0,1
10879,2415396,1,1,188,11,0,28
10880,2415396,2,1,117,2,0,8
10881,2415395,1,0,49,37,1,60
10882,2415395,2,0,18,0,1,27
10883,2415394,1,0,89,33,1,21
10884,2415394,2,0,77,57,1,40
10885,2415394,3,2,30,21,0,29
10886,2415394,4,0,65,32,0,33
10887,2415393,1,1,62,43,2,29
10888,2415393,2,0,26,42,3,60
10889,2415392,1,1,129,20,0,14
10890,2415392,2,0,32,9,0,17
10891,2415391,1,0,37,45,3,25
10892,2415391,2,1,25,44,0,3
10893,2415390,1,0,118,24,0,7
10894,2415390,2,0,147,25,0,1
10895,2415399,1,2,167,6,0,4
10896,2415399,2,0,121,28,1,4
10897,2415399,3,0,52,7,0,3
10898,2415399,4,0,61,3,2,3
10899,2415399,5,0,99,5,0,12
10900,2415399,6,0,154,4,0,5
10901,1502187,1,2,61,131,5,30
10902,1502187,2,2,53,58,1,37
10903,616356,1,9,20,42,22,2
10904,3204068,1,0,108,10,1,2
10905,3204068,2,6,163,7,1,12
10906,3204064,1,1,87,111,12,12
10907,3204064,2,0,66,80,0,0
10908,3204065,1,0,0,0,61,0
10909,3204065,2,0,12,26,29,1
10910,3204066,1,5,160,41,2,7
10911,3204066,2,0,131,15,1,4
10912,3204067,1,0,285,17,16,6
10913,3204067,2,0,455,6,0,0
10914,3204060,1,1,438,43,12,19
10915,3204060,2,0,335,61,0,3
10916,3204061,1,7,292,65,1,9
10917,3204061,2,1,101,41,0,0
10918,3204062,1,7,199,3,0,3
10919,3204062,2,0,84,0,0,0
10920,3204063,1,1,422,29,2,5
10921,3204063,2,1,277,47,1,2
10922,3204063,3,0,424,33,0,0
10923,2414372,1,0,138,3,0,37
10924,2414372,2,1,32,21,0,11
10925,2414373,1,0,193,52,1,25
10926,2414373,2,0,151,53,0,7
10927,2414370,1,3,139,194,1,16
10928,2414370,2,0,11,91,0,21
10929,2414371,1,0,85,26,2,34
10930,2414371,2,2,125,12,1,19
10931,2414376,1,3,77,21,0,17
10932,2414376,2,0,5,2,0,1
10933,2414376,3,0,0,12,0,2
10934,2414377,1,4,39,98,1,25
10935,2414377,2,3,75,125,1,27
10936,2414377,3,0,79,131,1,11
10937,2414377,4,0,23,113,0,6
10938,2414377,5,0,26,46,0,8
10939,2414377,6,0,51,96,0,1
10940,2414374,1,11,66,146,4,10
10941,2414374,2,6,65,120,0,12
10942,2414374,3,5,82,91,0,26
10943,2414374,4,2,98,148,0,15
10944,2414375,1,0,357,185,0,33
10945,2414375,2,25,425,54,0,65
10946,2414378,1,1,111,152,0,11
10947,2414378,2,4,99,170,0,11
10948,2414378,3,3,75,157,1,7
10949,2414379,1,1,90,23,0,2
10950,2414379,2,0,25,96,0,5
10951,2414379,3,0,56,93,0,1
10952,2406195,1,1,379,284,1,69
10953,2406195,2,3,705,5,5,6
10954,2406194,1,14,85,98,1,5
10955,2406194,2,6,25,119,0,1
10956,2406194,3,0,14,20,0,0
10957,2406194,4,1,14,15,0,1
10958,2406191,1,0,70,38,0,4
10959,2406191,2,1,73,24,1,11
10960,2406191,3,3,98,31,0,7
10961,2406191,4,1,50,7,0,19
10962,2406191,5,0,63,7,0,14
10963,2406190,1,12,51,74,0,3
10964,2406190,2,2,84,91,1,8
10965,2406190,3,10,99,121,2,4
10966,2406190,4,9,92,124,4,8
10967,2406190,5,3,54,130,4,6
10968,2406190,6,2,89,119,7,12
10969,2406193,1,8,7,264,0,10
10970,2406193,2,5,3,293,0,9
10971,2406193,3,7,4,234,1,6
10972,2406193,4,0,0,188,0,0
10973,2406192,1,42,3,245,0,5
10974,2406192,2,38,0,490,0,19
10975,2406192,3,11,1,174,0,0
10976,2406192,4,18,5,313,0,4
10977,2209152,1,3,27,177,4,16
10978,2209152,2,1,32,183,7,17
10979,2209152,3,0,24,229,10,11
10980,2209152,4,3,44,168,7,30
10981,2209152,5,0,30,130,2,24
10982,2209152,6,1,38,205,6,11
10983,2812230,1,0,0,0,0,99
10984,2209150,1,2,42,68,0,13
10985,2209150,2,0,35,35,5,2
10986,2209150,3,0,30,29,1,9
10987,2209150,4,0,82,29,1,14
10988,2209150,5,2,71,28,2,49
10989,2209150,6,1,40,29,0,21
10990,2209151,1,1,73,35,1,16
10991,2209151,2,4,262,29,2,8
10992,2209151,3,0,131,2,0,15
10993,2209151,4,2,58,5,0,17
10994,2209156,1,0,91,401,3,6
10995,2209156,2,1,15,231,0,7
10996,2209156,3,0,31,315,0,9
10997,2209156,4,0,13,417,0,0
10998,2209156,5,0,111,458,3,19
10999,2209156,6,0,64,216,0,8
11000,2209157,1,1,62,130,0,37
11001,2209157,2,0,59,104,0,7
11002,2209154,1,0,20,84,0,4
11003,2209154,2,2,15,85,0,3
11004,2209154,3,0,16,58,0,17
11005,2812236,1,0,30,30,0,0
11006,2812236,2,0,1,35,0,0
11007,2812236,3,0,0,0,0,0
11008,2812236,4,0,0,600,0,0
11009,2812236,5,0,0,600,0,0
11010,2812236,6,0,0,480,0,8
11011,2812236,7,0,0,281,0,171
11012,2812236,8,8,1,500,0,20
11013,2812238,1,9,7,377,0,3
11014,2812238,2,13,12,414,0,1
11015,2812238,3,0,0,595,0,0
11016,2812238,4,18,1,317,0,0
11017,2812238,5,0,0,591,0,0
11018,2812238,6,19,10,367,0,0
11019,2812238,7,0,0,400,0,0
11020,1012302,1,2,0,90,0,4
11021,1012302,2,0,1,103,0,2
11022,1012303,1,3,0,44,1,6
11023,1012303,2,0,0,188,0,0
11024,1012303,3,5,2,116,1,4
11025,1012303,4,2,1,185,0,14
11026,1012306,1,0,0,172,0,0
11027,1012306,2,0,0,291,0,0
11028,1012307,1,7,9,234,1,8
11029,1012307,2,2,4,221,0,6
11030,1012304,1,0,0,158,0,66
11031,1012304,2,0,32,72,0,130
11032,1012304,3,5,3,240,2,23
11033,1012304,4,0,0,8,0,1
11034,1012305,1,0,0,30,0,8
11035,1012305,2,0,0,29,0,1
11036,1012305,3,1,0,10,4,0
11037,1012305,4,2,0,8,2,0
11038,1012308,1,13,1,41,0,125
11039,1012308,2,0,0,199,0,0
11040,1012308,3,13,0,233,0,1
11041,1012308,4,0,6,168,0,25
11042,1012309,1,6,8,134,1,6
11043,1012309,2,8,10,98,1,12
11044,1012309,3,19,2,102,3,15
11045,1012309,4,10,3,131,3,30
11046,2403113,1,0,5,331,0,4
11047,2403113,2,0,1,153,0,3
11048,2403113,3,0,1,112,0,4
11049,2403113,4,0,1,149,0,4
11050,2403110,1,1,159,63,1,11
11051,2403110,2,0,203,61,0,9
11052,2403116,1,1,3,306,0,5
11053,2403116,2,0,5,119,0,6
11054,2403116,3,0,9,375,1,20
11055,2403116,4,1,20,275,0,0
11056,2403114,1,2,3,263,0,33
11057,2403114,2,2,7,171,0,20
11058,2403118,1,0,1,340,0,0
11059,2403118,2,0,0,457,0,1
11060,202019,1,0,214,16,3,7
11061,202019,2,0,151,12,5,3
11062,202019,3,0,159,15,3,7
11063,202019,4,0,178,11,5,12
11064,202019,5,0,92,16,1,3
11065,202019,6,0,73,25,0,8
11066,202019,7,0,111,7,1,2
11067,202019,8,0,57,7,0,1
11068,101225,1,2,86,159,73,5
11069,101225,2,2,72,124,67,5
11070,101225,3,4,82,105,62,3
11071,101225,4,2,106,375,84,11
11072,3103068,1,0,140,173,0,0
11073,3103068,2,0,68,328,0,0
11074,3103069,1,0,192,164,1,4
11075,3103069,2,0,118,453,1,0
11076,3103060,1,0,76,484,0,10
11077,3103060,2,0,163,393,0,31
11078,3103060,3,20,55,500,23,4
11079,3103060,4,7,288,290,0,14
11080,3103060,5,0,33,567,0,0
11081,3103061,1,62,348,128,12,15
11082,3103061,2,11,406,165,0,11
11083,3103062,1,8,488,52,4,12
11084,3103062,2,24,540,19,0,24
11085,3103063,1,0,302,121,41,136
11086,3103063,2,0,308,128,21,72
11087,3103063,3,6,441,77,10,82
11088,3103063,4,0,355,109,12,72
11089,3103063,5,73,423,125,13,6
11090,3103064,1,0,270,178,22,26
11091,3103064,2,0,360,101,7,9
11092,3103064,3,0,128,219,6,15
11093,3103064,4,0,445,55,28,57
11094,3103064,5,0,404,209,15,15
11095,3103065,1,29,500,33,0,22
11096,3103065,2,0,562,29,0,12
11097,3103065,3,26,447,22,0,51
11098,3103065,4,0,600,0,0,0
11099,3103065,5,29,513,33,2,22
11100,1011301,1,0,0,1,0,0
11101,1011301,2,0,0,19,0,21
11102,3103067,1,0,121,205,10,29
11103,3103067,2,0,150,378,25,11
11104,1018429,1,21,4,180,0,19
11105,1018429,2,6,4,125,1,13
11106,1018429,3,18,2,121,2,8
11107,1018429,4,11,3,158,0,12
11108,1018428,1,0,1,153,0,0
11109,1018428,2,0,0,80,1,5
11110,1018428,3,0,0,118,0,4
11111,1018428,4,0,2,109,0,7
11112,1018425,1,3,7,88,0,1
11113,1018425,2,3,3,89,0,3
11114,1018424,1,6,4,116,1,19
11115,1018424,2,7,5,123,0,17
11116,1018424,3,3,3,76,0,19
11117,1018424,4,2,4,100,0,18
11118,1018427,1,5,5,192,3,23
11119,1018427,2,8,6,135,0,16
11120,1018427,3,3,5,109,1,13
11121,1018427,4,7,5,159,3,18
11122,1018426,1,7,6,113,0,21
11123,1018426,2,13,13,103,0,24
11124,1018426,3,14,2,133,1,18
11125,1018426,4,10,4,150,0,17
11126,1018421,1,0,0,39,0,1
11127,1018421,2,0,0,20,0,2
11128,1018421,3,0,0,23,0,0
11129,1018421,4,0,0,16,0,0
11130,1018420,1,15,5,234,1,34
11131,1018420,2,6,1,142,0,7
11132,1018420,3,12,7,166,1,17
11133,1018420,4,8,14,385,1,37
11134,1018420,5,6,7,131,0,17
11135,1018420,6,5,15,214,0,37
11136,1018420,7,9,7,199,0,24
11137,1018420,8,5,7,280,1,21
11138,1018420,9,11,11,351,1,40
11139,1018423,1,0,2,105,0,0
11140,1018423,2,0,1,81,0,1
11141,1018423,3,0,3,63,0,2
11142,1018423,4,1,2,32,0,2
11143,1018422,1,6,10,175,1,7
11144,1018422,2,8,6,196,2,16
11145,1018422,3,8,6,245,0,23
11146,1018422,4,15,12,280,3,26
11147,3401009,1,2,12,104,149,16
11148,3401009,2,0,8,37,232,20
11149,3401009,3,0,16,67,265,14
11150,3401008,1,2,34,130,352,4
11151,3401008,2,0,9,82,349,10
11152,3401008,3,0,40,54,220,2
11153,3401008,4,0,33,19,257,25
11154,3401008,5,0,11,41,103,1
11155,3401003,1,0,12,128,495,13
11156,3401003,2,2,6,60,331,13
11157,3401003,3,1,8,85,150,25
11158,3401003,4,0,7,119,220,3
11159,3401003,5,0,9,74,192,7
11160,3401002,1,1,2,147,279,11
11161,3401002,2,0,7,198,146,7
11162,3401002,3,0,3,114,91,2
11163,3401002,4,0,3,115,167,3
11164,3401001,1,0,37,79,417,10
11165,3401001,2,0,11,38,342,11
11166,3401001,3,0,33,43,265,7
11167,3401001,4,0,54,33,491,13
11168,3401001,5,5,28,84,342,1
11169,3401001,6,1,4,22,207,2
11170,3401007,1,1,14,36,383,6
11171,3401007,2,0,11,42,420,12
11172,3401007,3,0,5,11,147,6
11173,3401007,4,0,3,11,107,4
11174,3401007,5,0,1,7,142,7
11175,3401006,1,0,20,45,211,6
11176,3401006,2,0,12,47,174,12
11177,3401006,3,2,27,40,121,17
11178,3401005,1,0,22,199,220,6
11179,3401005,2,0,4,178,145,8
11180,3401005,3,0,13,166,77,7
11181,3401004,1,0,5,42,264,5
11182,3401004,2,2,4,58,202,35
11183,2907027,1,1,2,130,0,65
11184,2907027,2,0,0,535,0,2
11185,2907026,1,4,6,301,0,32
11186,2907026,2,4,6,301,0,32
11187,2907026,3,4,6,301,0,32
11188,2907026,4,4,6,301,0,32
11189,2907026,5,4,6,301,0,32
11190,2907026,6,4,6,301,0,32
11191,2907029,1,0,4,37,0,2
11192,2907029,2,1,0,26,0,0
11193,2907029,3,1,6,67,0,8
11194,2907029,4,0,0,52,0,1
11195,2907029,5,0,1,75,0,27
11196,2907028,1,1,2,87,0,6
11197,2907028,2,3,2,55,0,18
11198,2907028,3,1,1,33,0,10
11199,2907028,4,0,1,80,0,9
11200,1424251,1,0,139,172,0,4
11201,1424251,2,0,208,61,0,7
11202,1424251,3,0,339,112,0,9
11203,1424250,1,0,137,80,0,3
11204,1424250,2,0,173,65,0,1
11205,1424250,3,0,257,72,0,10
11206,1424252,1,0,67,191,0,3
11207,1424252,2,0,21,167,0,4
11208,3206116,1,0,2,29,89,3
11209,3206116,2,4,2,31,107,2
11210,3206117,1,0,24,220,111,6
11211,3206117,2,0,19,199,31,24
11212,3206114,1,0,4,64,206,1
11213,3206114,2,1,2,73,223,9
11214,1517176,1,0,156,175,0,14
11215,1517176,2,0,152,184,1,12
11216,1517176,3,0,220,223,1,8
11217,1517176,4,1,131,136,2,9
11218,1517176,5,1,139,101,1,10
11219,1517176,6,0,117,130,0,6
11220,1517176,7,1,182,116,1,7
11221,3206112,1,1,32,40,439,8
11222,3206112,2,0,35,22,386,9
11223,3206113,1,3,51,72,195,7
11224,3206113,2,0,48,52,186,7
11225,3206110,1,1,6,102,56,8
11226,3206110,2,0,2,122,64,5
11227,3206110,3,1,3,143,149,11
11228,3206110,4,1,6,104,150,7
11229,3206111,1,0,76,223,125,4
11230,3206111,2,0,60,196,86,9
11231,1517179,1,1,406,98,0,7
11232,1517179,2,0,362,109,3,3
11233,1517179,3,0,198,101,0,13
11234,1517179,4,1,328,89,0,2
11235,1517178,1,1,255,51,5,15
11236,1517178,2,0,266,42,1,8
11237,1517178,3,1,282,63,2,34
11238,1517178,4,1,213,74,0,13
11239,1517178,5,0,315,60,1,7
11240,1517178,6,0,236,56,1,9
11241,3206118,1,0,37,143,34,1
11242,3206118,2,0,23,157,20,4
11243,301017,1,1,216,13,3,13
11244,301017,2,1,19,0,2,7
11245,301016,1,1,267,9,3,5
11246,301016,2,0,221,2,0,5
11247,301016,3,0,151,2,0,2
11248,301015,1,0,86,115,0,7
11249,301015,2,3,95,86,3,10
11250,301015,3,0,56,8,0,2
11251,301014,1,1,162,60,2,12
11252,301014,2,1,129,17,5,7
11253,301014,3,0,0,14,0,0
11254,301014,4,0,40,20,0,4
11255,1514156,1,4,155,26,8,22
11256,1514156,2,4,211,44,4,14
11257,1514156,3,1,242,51,8,33
11258,1514156,4,18,204,10,4,8
11259,1514156,5,4,180,22,2,22
11260,1514156,6,1,193,23,1,18
11261,301012,1,2,264,20,8,6
11262,301012,2,0,258,17,2,7
11263,301012,3,0,116,6,0,2
11264,301012,4,0,75,6,0,4
11265,301011,1,0,186,32,1,12
11266,301011,2,1,160,27,0,4
11267,301011,3,1,75,33,0,12
11268,301010,1,1,241,60,7,15
11269,301010,2,1,197,69,6,16
11270,301010,3,1,105,88,6,4
11271,301010,4,0,72,56,0,3
11272,1514158,1,3,151,73,13,11
11273,1514158,2,9,140,104,9,14
11274,1514158,3,0,54,46,2,21
11275,1514158,4,0,114,19,4,6
11276,1514159,1,3,252,83,20,26
11277,1514159,2,4,267,65,36,34
11278,1514159,3,9,183,79,6,48
11279,1514159,4,6,124,28,4,38
11280,301019,1,0,98,14,0,2
11281,301019,2,0,82,23,0,2
11282,301019,3,0,38,6,0,1
11283,301019,4,0,43,7,1,5
11284,301018,1,0,166,42,2,4
11285,301018,2,1,131,27,0,10
11286,301018,3,0,49,31,0,0
11287,101488,1,4,57,79,11,13
11288,101488,2,6,43,30,17,9
11289,101488,3,0,7,6,1,0
11290,101489,1,1,21,34,19,10
11291,101489,2,2,20,28,8,6
11292,101489,3,2,17,27,10,5
11293,101489,4,0,3,29,4,5
11294,101489,5,0,0,0,0,0
11295,404059,1,0,12,153,154,14
11296,404059,2,2,3,113,73,27
11297,404058,1,0,29,222,126,2
11298,404058,2,0,4,182,102,3
11299,404058,3,0,9,427,76,5
11300,404051,1,0,7,337,128,4
11301,404051,2,1,5,232,89,11
11302,404050,1,0,12,207,96,3
11303,404050,2,0,4,162,64,4
11304,404050,3,0,4,162,64,4
11305,404050,4,0,9,325,106,3
11306,404053,1,2,10,141,81,5
11307,404053,2,1,3,144,65,2
11308,404053,3,1,11,225,66,11
11309,404052,1,0,12,469,54,10
11310,404052,2,0,11,323,41,8
11311,404052,3,0,22,659,40,10
11312,404055,1,0,17,136,123,1
11313,404055,2,1,56,218,180,3
11314,404055,3,0,32,179,89,2
11315,404055,4,0,22,90,57,1
11316,404054,1,0,9,156,125,5
11317,404054,2,0,0,93,89,7
11318,404054,3,0,8,249,106,8
11319,404057,1,0,26,56,142,8
11320,404057,2,0,14,85,101,4
11321,404057,3,0,23,46,135,18
11322,404057,4,0,21,54,155,4
11323,404056,1,0,20,42,36,8
11324,404056,2,0,100,58,66,10
11325,708110,1,0,0,250,0,0
11326,708110,2,0,0,350,0,0
11327,708110,3,0,0,350,0,0
11328,708110,4,0,0,600,0,0
11329,708113,1,0,0,367,0,0
11330,708113,2,0,0,102,0,0
11331,708113,3,9,0,293,0,0
11332,708113,4,0,0,295,2,3
11333,708112,1,0,0,600,0,0
11334,708112,2,0,0,0,0,0
11335,708112,3,0,0,600,0,0
11336,708112,4,0,0,600,0,0
11337,708114,1,0,0,428,0,0
11338,708114,2,0,0,600,0,0
11339,708114,3,0,0,277,0,0
11340,708114,4,0,0,339,0,0
11341,708117,1,0,0,600,0,0
11342,708117,2,0,0,300,0,0
11343,708116,1,4,0,492,1,3
11344,708116,2,0,0,642,0,0
11345,708116,3,0,0,693,0,7
11346,708116,4,14,0,508,0,12
11347,708119,1,0,3,226,0,5
11348,708119,2,0,0,400,0,0
11349,708118,1,21,0,373,0,2
11350,3303029,1,1,118,19,0,3
11351,3303029,2,0,137,26,2,1
11352,3303029,3,0,143,18,0,3
11353,3303029,4,0,138,10,0,1
11354,2413354,1,1,41,23,0,6
11355,2413354,2,1,97,17,0,44
11356,2413354,3,0,73,65,0,13
11357,2413354,4,2,33,92,0,1
11358,2413354,5,0,37,22,0,21
11359,2413354,6,0,25,26,0,49
11360,2511187,1,0,133,399,0,0
11361,2511187,2,2,89,326,0,10
11362,2511186,1,0,208,70,0,4
11363,2511186,2,0,98,154,0,3
11364,2511189,1,0,19,169,0,72
11365,2511189,2,0,24,322,0,51
11366,2511188,1,0,19,216,3,7
11367,2404138,1,8,32,244,1,12
11368,2404138,2,1,7,46,1,8
11369,2404138,3,2,44,172,0,18
11370,2404138,4,9,17,73,1,23
11371,2404138,5,0,5,32,0,8
11372,2404138,6,1,12,26,0,0
11373,2404138,7,0,14,30,0,2
11374,2404138,8,0,3,42,1,3
11375,1707181,1,0,33,15,62,8
11376,1707181,2,1,49,24,101,11
11377,1707181,3,0,93,0,10,4
11378,2404131,1,2,39,111,2,16
11379,2404131,2,1,8,45,0,0
11380,2404131,3,0,3,24,0,0
11381,2404130,1,0,11,403,2,0
11382,2404130,2,0,11,377,2,0
11383,2404133,1,0,58,173,0,9
11384,2413352,1,0,235,60,0,7
11385,2413352,2,1,287,58,0,1
11386,2413352,3,0,206,21,0,1
11387,2413352,4,0,99,155,0,4
11388,2404135,1,0,44,183,1,11
11389,2404135,2,0,33,152,1,5
11390,2404135,3,0,24,56,0,2
11391,2404134,1,0,27,111,0,3
11392,2404137,1,1,57,89,0,9
11393,2404137,2,1,57,89,0,9
11394,2404136,1,3,33,100,1,5
11395,2404136,2,0,14,39,0,0
11396,2404136,3,0,7,15,0,0
11397,2404136,4,0,2,13,0,1
11398,609151,1,0,0,600,0,0
11399,607105,1,0,160,13,422,1
11400,607105,2,0,58,64,414,2
11401,607105,3,0,97,18,478,3
11402,607106,1,0,3,66,222,9
11403,607106,2,0,0,22,93,0
11404,607106,3,0,0,34,190,3
11405,607106,4,0,0,84,216,13
11406,607107,1,0,2,39,87,13
11407,607107,2,0,0,52,133,1
11408,607107,3,0,0,137,91,0
11409,2001026,1,0,25,229,22,21
11410,2001026,2,3,29,268,39,24
11411,2001026,3,11,57,238,20,19
11412,2001026,4,6,29,262,11,24
11413,1516169,1,12,161,133,50,41
11414,1516169,2,10,138,98,59,32
11415,1516169,3,6,116,111,55,20
11416,1516169,4,6,120,102,53,12
11417,1516169,5,6,106,75,29,25
11418,1516169,6,4,108,62,39,18
11419,1516169,7,6,81,76,23,14
11420,1516169,8,8,71,90,20,9
11421,1516169,9,7,87,54,30,18
11422,1516169,10,6,90,72,27,14
11423,1516169,11,12,110,77,31,14
11424,2001027,1,3,91,78,32,11
11425,2001027,2,0,92,80,19,26
11426,2001027,3,2,64,57,5,52
11427,913153,1,0,0,18,0,0
11428,913152,1,0,0,107,0,6
11429,913151,1,0,0,265,0,231
11430,913150,1,0,4,160,1,1
11431,913150,2,0,19,160,1,8
11432,913154,1,0,0,30,0,0
11433,913154,2,0,0,21,0,1
11434,1019439,1,44,0,158,1,70
11435,1019439,2,16,0,173,0,82
11436,1019439,3,4,0,112,1,51
11437,1019439,4,0,0,92,0,44
11438,1019439,5,2,0,113,0,25
11439,1019438,1,35,0,207,3,25
11440,1019438,2,62,1,321,2,66
11441,1019438,3,44,3,249,0,25
11442,1019438,4,90,4,371,2,44
11443,1019438,5,75,2,317,2,45
11444,1019438,6,10,0,138,0,56
11445,1019438,7,17,1,395,0,12
11446,1019438,8,79,1,202,0,21
11447,1019438,9,30,6,231,0,2
11448,1019438,10,3,0,32,0,0
11449,1019438,11,4,0,23,0,14
11450,1915317,1,0,17,83,50,0
11451,1915317,2,2,63,127,84,3
11452,1915316,1,0,145,50,0,3
11453,1915316,2,0,577,0,0,0
11454,1915315,1,2,60,137,88,6
11455,1915315,2,0,73,166,50,0
11456,1915314,1,0,160,62,1,2
11457,1915314,2,0,82,21,0,0
11458,1915314,3,0,471,25,0,1
11459,1915313,1,0,71,36,64,1
11460,1915313,2,0,45,79,115,6
11461,1915313,3,0,50,16,30,1
11462,1915313,4,0,20,109,20,2
11463,1915312,1,0,0,276,84,3
11464,1915312,2,0,0,316,0,1
11465,1915312,3,0,3,91,6,2
11466,1915312,4,0,1,549,0,0
11467,1915312,5,1,8,410,45,6
11468,1915311,1,0,80,17,2,1
11469,1915311,2,0,128,7,2,2
11470,1915311,3,0,324,12,0,1
11471,1915311,4,0,210,0,0,0
11472,1915311,5,0,429,7,0,0
11473,1915310,1,0,3,98,159,2
11474,1915310,2,0,0,47,42,0
11475,1915310,3,0,0,30,40,1
11476,1915310,4,0,1,61,53,0
11477,1915310,5,0,9,30,71,1
11478,1915310,6,0,0,14,19,1
11479,1915319,1,0,141,400,334,2
11480,1915319,2,0,109,210,198,2
11481,1915318,1,0,117,251,135,1
11482,1915318,2,0,145,366,13,0
11483,3304049,1,0,244,55,13,2
11484,3304049,2,0,67,4,4,1
11485,3304049,3,0,107,17,5,5
11486,3304049,4,0,87,34,0,3
11487,3304049,5,0,38,2,0,0
11488,3304048,1,2,66,24,7,2
11489,3304048,2,0,35,16,2,2
11490,3304048,3,0,12,33,1,0
11491,3304048,4,0,23,29,0,3
11492,1204103,1,31,181,13,0,79
11493,1204103,2,169,28,373,12,46
11494,1204102,1,2,3,277,0,244
11495,1204102,2,1,0,578,0,3
11496,1204102,3,0,0,66,0,1
