ProvinceID,DistrictID,PollingCenterID,Center Name,Center Name,Hindu/Sikh,Nomad,Women,Men,Total
6,604,604114,تر يل مکتب,Tereli School,0,4,146,395,545
6,604,604115,غلام ډاګ مکتب,Ghulam Daag School,2,22,573,1127,1724
6,604,604116,للمه مکتب,Lalma School,0,9,1145,586,1740
6,604,604117,اتفاق مکتب,Itefaq School,0,13,389,798,1200
6,604,604118,جامع جومات دولت زن فامیل,Dawlat Zai Family Jame Mosque,0,34,563,1725,2322
6,604,604119,کوج دولت اباد متوسطه ۍونځ,Kochi Dawlat Abad Secondary School,1,29,1153,562,1745
6,604,604120,څلوزي مکتب,Salozai School,3,17,540,1665,2225
6,604,604121,پټبی مکتب,Paterai School,0,32,565,1131,1728
6,605,605122,زاخيل جومات,Zakhil Mosque,2,1,1170,584,1757
6,605,605123,کلینیک,Clinic,0,5,0,1762,1767
6,605,605124,قلعه اخند لیسه,Qalla e Akhund High School,0,3,1168,1766,2937
6,605,605125,درمان ښوونځ,Darman School,0,2,581,1182,1765
6,605,605126,حضت عمر فارق جامع مدرسه,Hazrat Omer Farouq Jame Mosque,0,0,590,586,1176
6,605,605127,هزاربیک مکتب,Hazar Baig School,0,4,391,829,1224
6,605,605128,شهيد خدايدوست مکتب,Shaheed Khudai Dost School,1,21,634,1297,1953
6,605,605129,مرادعل ليسه,Murad Ali High School,1,20,977,2065,3063
6,605,605130,ښوونځ,School,1,4,583,1003,1591
6,605,605131,سنګرسراي کلنيک,Sangar Sarai Clinic,0,29,631,1307,1967
6,605,605132,سید سرور قادری لیسه,Sayed Sarwar Qaderi High School,0,1,461,1235,1697
6,605,605133,مبزاخیل مکتب,Mirza Khil School,0,50,1103,977,2130
6,605,605134,نادر خان مومند ښوونځ,Nader Khan Momand School,0,15,344,348,707
6,605,605135,توتګ جومات,Totakai Mosque,0,0,587,587,1174
6,605,605136,ماماخیلو لیسه,Mama Khilo High School,0,10,353,480,843
6,605,605137,ماما خيل جومات,Mama Khil Mosque,0,4,1063,1349,2416
6,605,605138,بازیدخیلو جومات,Bazidkhil Mosque,0,27,478,946,1451
6,605,605139,سپدري جومات,Sapedari Mosque,0,35,361,520,916
6,605,605140,مولوی ابراهیم کاموی ښوونځ,Mawlawi Ibrahim Kamawi School,0,7,737,1090,1834
6,605,605141,لنډه بوچ کلنيک,Landa Boch Clinic,0,1,1165,1175,2341
6,605,605143,شبګړ لیسه,Sher Garr High School,0,12,1159,1738,2909
6,605,605144,دار بنګ مکتب,Darbung School,0,8,1172,584,1764
6,605,605145,دکوج کل جامع مسجد,Da Kochi Kali Jame Mosque,0,34,574,556,1164
6,605,605146,ملک شبیندل مکتب,Malik Sherren Dil School,0,44,1155,1716,2915
6,605,605147,ده غازی ښوونځ,Deh Ghazi School,0,4,588,1771,2363
6,605,605142,محمد موسی شفیق لیسه,Mohammad Musa Shafeeq High School,1,4,1178,1744,2927
6,606,606148,سرکنډ مکتب,Sarkund School,0,0,552,643,1195
6,606,606149,برکاشکوټ مکتب,Bar Kash Kot School,0,1,273,933,1207
6,606,606150,کوزکاشکوټ دجینکو مکتب,Koz Kash Kot Girls School,0,0,984,1350,2334
6,606,606151,گوریک مکتب,Goreek School,0,1,340,1086,1427
6,606,606152,ګوریک جومات,Goreek Mosque,0,0,495,343,838
6,606,606153,پاچاه قلعه جومات,Pachahi Qalla Mosque,0,2,383,460,845
6,606,606154,اسلام پور کل جومات,Islam Pour Village Mosque,3,18,256,821,1098
6,606,606155,جينکو مکتب بوډیال کل,Bodialai village Girls School,6,128,1010,1047,2191
6,606,606156,سورچ جامع جومات,Sourach Jame Mosque,0,3,0,542,545
6,606,606157,سرجل مدرسه,Sarjal Madrassah,0,72,151,324,547
6,606,606158,توکل بابا لیسه,Tawkal Baba High School,0,0,203,958,1161
6,606,606159,مرکزي جومات مرکز ښیوه,Markaz Khewah central Mosque,0,3,646,1565,2214
6,606,606160,زرګران کل جومات,Zaragaran village Mosque,0,1,239,521,761
6,606,606161,مرکزي جومات قله ټک,Qalla Tak Marakazi Mosque,1,2,554,774,1331
6,606,606162,هلکانو مکتب,Boys School,0,130,367,832,1329
6,606,606163,شامل کل جومات,Shamil Kali Mosque,0,1,151,382,534
6,606,606164,مکتب گمببی,Gambeeri School,0,14,62,967,1043
6,606,606165,بازارک جومات,Bazarak Mosque,0,109,470,691,1270
6,606,606166,افغان سید جمال الدین لیسه,Sayed Jamaluddin Afghan High School,0,1,579,1084,1664
6,606,606167,کچړه مکتب,Kachrra School,0,354,214,796,1364
6,606,606168,جينکو مکتب شیخان,Shiekhan Girls School,0,11,738,1067,1816
6,606,606169,یاسی بابا جینکو لیسه,Yaseen Baba Girls High School,2,118,1054,1421,2595
6,606,606170,سعید اباد مکتب,Sayed Abad School,0,28,502,1006,1536
6,606,606171,عدلخیل نسوان لیسه,Adel Khil Girls High School,0,8,566,972,1546
6,606,606172,کوز کون جومات,Koz Koti Mosque,1,24,666,1068,1759
6,607,607174,حصارک مزیټ لیسه,Hesarak Mazeeni High School,0,1,513,1100,1614
6,607,607175,قلعه مبج جومات,Qallah Meerji Mosque,0,2,493,1062,1557
6,607,607176,کډي جومات,Kadi Jomat Mosque,1,0,1354,248,1603
6,607,607177,د روغانو مکتب,Da Roghano School,0,3,477,1885,2365
6,607,607178,احداد ابتدائيه مکتب,Ihdad Primary School,0,22,499,1162,1683
6,607,607179,حصارشاه جومات,Hesar Shahi Mosque,1,0,645,2262,2908
6,607,607180,مفټ قلعه جامع جومات,Muftia Qalla Jame Mosque,0,0,199,545,744
6,607,607181,چغری جامع مسجد,Chaghari Jame Mosque,0,0,80,282,362
6,607,607182,حضت عمرفاروق دارالعلوم,Hazrat Omer Farouq Darul Uloom,1,26,1699,1607,3333
6,607,607183,بړو ليسه,Barro High School,0,2,285,887,1174
6,607,607184,بړو د جینکو مکتب,Barro Girls School,0,1,160,541,702
6,607,607185,هجرت اباد لیسه,Hejrat Abad High School,0,153,1136,1526,2815
6,607,607186,ټویل جومات,Tube well Mosque,1,6,553,2247,2807
6,607,607187,حصارشاه کمپ مکتب,Hesar Shahi Camp School,0,164,1566,3250,4980
6,607,607188,ابوبکر صدیق جامع مسجد,Abu Baker Sedique Jame Mosque,1,20,580,1677,2278
6,607,607189,کاترغ جومات,Katarghe Mosque,0,67,528,997,1592
6,607,607190,کان ليسه,Kan High School,1,67,1105,2256,3429
6,607,607191,زاخيل ابتدائيه مکتب,Zakhil Primary School,0,1,773,1576,2350
6,607,607173,مزينه جومات,Mazeenah Mosque,0,1,545,985,1531
6,608,608192,خدر خيل ابتدائيه,Khidar Khil Primary School,0,0,556,1146,1702
6,608,608193,سنګان ابتدائیه مکتب,Sangani Primary School,0,0,463,565,1028
6,608,608194,کمبو ابتدائيه خوازه خيل,"Kambo Primary School, Khwaza Khil",0,13,1109,2315,3437
6,608,608195,ابکو مدرسه,Aabko Madrassah,0,249,467,1611,2327
6,608,608196,جهادي ذکور ليسه,Jihadi Boys High School,0,0,356,1838,2194
6,608,608197,حاج روښان مسجد,Haji Rokhan Mosque,0,0,159,666,825
6,608,608198,حکيم آباد جومات,Hakim Abad Mosque,0,3,392,1922,2317
6,608,608199,قيلغو لیسه مکتب,Qailagho High School,0,2,388,1942,2332
6,608,608200,ملک يارهوتک لیسه,Malik Yar Hotak High School,0,85,704,3608,4397
6,608,608201,کځ نسوانو لیسه,Kaji Girls High School,0,2,630,2237,2869
6,608,608202,سيداعابانډه,Sayed Agha Banda,0,2,432,1082,1516
6,608,608203,لیسه سور ډاګ,Sour Daag High School,0,32,581,1714,2327
6,608,608204,بر بهار لیسه مکتب,Bar Bahar High School,0,3,226,1567,1796
6,608,608205,کوزب هار لیسه,Koz Bahar High School,1,2,685,1945,2633
6,608,608206,کالهخیل وابتدئیه,Kala Khil Primary School,1,3,152,547,703
6,608,608207,لوج لیسه,Lokhi High School,0,38,292,1106,1436
6,608,608208,چمتل جومات,Chamtala Mosque,0,147,641,2127,2915
6,608,608209,لیسه چمتله,Chimtala High School,0,141,583,1017,1741
6,608,608210,کلينیک چمتله کمپ,Chimtala Camp Clinic,0,163,549,1512,2224
6,608,608211,ارغچ جومات,Arghach Mosque,0,56,47,697,800
6,608,608213,زاوه مکتب,Zawah School,0,10,545,1152,1707
6,608,608215,غلام حیدر خان عال لیسه,Ghulam Haider Khan High School,0,1,571,1159,1731
6,608,608216,نوکړخيل مکتب,Nookarr Khil School,0,21,547,1135,1703
6,608,608217,شيخانو کل جومات,Shiekhano Kalai Mosque,0,18,568,1148,1734
6,608,608218,دو ابه مکتب,Do Aabah School,0,27,551,1153,1731
6,608,608219,ټټنګ مکتب,Tatang School,0,39,577,557,1173
6,608,608220,ټټنګ کلینیک,Tatang Clinic,0,34,575,521,1130
6,609,609221,جینکو لیسه,Girls High Shool,0,0,154,550,704
6,609,609222,لوړن جومات,Lowarrtai Mosque,0,0,120,517,637
6,609,609223,سیپای کل جومات,Se Pai Kali Mosque,0,9,163,853,1025
6,609,609224,بټ کوټ مکتب,Bati Kot School,0,3,117,562,682
6,609,609225,دامان جومات,Daman Mosque,0,6,98,416,520
6,609,609227,فارم ۳ جامع جومات,Farm 3 Jame Mosque,0,3,27,179,209
6,609,609228,سپی خوړ جومات,Speen Khowarr Mosque,0,15,53,295,363
6,609,609229,ویال مکتب ۲۵,25 Wyale School,3,59,1064,987,2113
6,609,609230,ګړباوه جومات,Garbawah Mosque,0,333,550,1436,2319
6,609,609231,تکيه مکتب,Takyah School,0,36,582,1136,1754
6,609,609232,ګنديان جومات,Gandyani Mosque,1,145,576,1600,2322
6,609,609233,زيارت جومات,Zyarat Mosque,0,4,583,1739,2326
6,609,609234,چهارده جومات,Chahardehi Mosque,2,2,1624,2307,3935
6,609,609235,مشوان کلينیک,Mashwanni Clinic,0,8,579,1713,2300
6,609,609236,هلکانو ليسه,Boys High School,3,5,1126,579,1713
6,609,609237,کوج بانده جومات,Kochi Banda Mosque,2,310,1131,2605,4048
6,609,609238,باريکاب مکتب,Barekab School,0,82,26,16,124
6,609,609239,صوفیانو کل جومات,Sofyano Kali Mosque,2,186,1633,3361,5182
6,609,609240,جامع جومات فارم ۴,Farm 4 Jame Mosque,0,0,80,383,463
6,609,609241,ګره ن انجونو مکتب,Gerah tai Girls School,0,0,28,266,294
6,610,610243,ابتدائيه مکتب,Primary School,1,1,846,1407,2255
6,610,610244,جاودره جامع مسجد,Jaw Darah Jame Mosque,0,1,100,305,406
6,610,610245,ده بالا ليسه,Deh Bala High School,0,0,270,645,915
6,610,610246,د غوښت ميدان جومات,Da Ghokht Maidan Mosque,0,0,108,321,429
6,610,610247,مریز ذکور لیسه,Mareez Boys High School,0,0,80,336,416
6,610,610248,ياغيبند ابتدائیه مکتب,Yaghiband Primary School,1,3,209,635,848
6,610,610249,مکتب غلټ,Ghalnai School,0,0,356,726,1082
6,610,610250,د ګذاري جومات,Da Guzari Mosque,0,1,388,951,1340
6,610,610251,شپوله هلکانو لیسه,Shpolah Boys High School,0,0,533,704,1237
6,610,610254,پاپی ليسه,Payeen Lycee High School,0,0,15,111,126
6,611,611258,جومات بنګزار,Bangzar Mosque,1,12,549,575,1137
6,611,611259,پایندخیلو جومات,Payenda Khil Mosque,1,0,563,769,1333
6,611,611260,پچبابتدائيه مکتب,Pacheer Primary School,0,4,943,1595,2542
6,611,611261,ملاصاحب جومات,Mullah Saheb Mosque,0,0,574,1145,1719
6,611,611262,بربره جومات,Barbarah Mosque,0,2,346,835,1183
6,611,611263,کوزاګام لیسه,Kozagam High School,0,3,279,1128,1410
6,611,611264,کوزصب جومات,Koz Saber Mosque,0,32,145,667,844
6,611,611265,عمر بن خطاب مدرسه,Omer Bin Khetab Madrassah,0,55,248,1010,1313
6,611,611266,لنډيخيل مکتب,Landi Khil School,0,1,541,1103,1645
6,611,611267,مورک ابتدائيه مکتب,Morkai Primary School,0,0,95,762,857
6,611,611268,مره کلا ابتداییه مکتب,Marah Kala Primary School,0,1,70,242,313
6,611,611269,پچب اګام مکتب,Pacheera Gam School,0,12,200,756,968
6,611,611271,مکتب ګريخيل,Garikhil School,0,0,150,709,859
6,611,611270,بامی خیلو جومات,Bami Khil Mosque,0,114,476,1091,1681
6,612,612273,د انجونو منځټ ښوونځ,Girls Secondary School,2,3,1755,2083,3843
6,612,612274,هلکانو قلعه شاه لیسه,Qalla Shahi Boys High School,0,0,834,1030,1864
6,612,612275,جينکو مکتب قلای شاه,Qalla Shahi Girls School,1,1,1256,770,2028
6,612,612276,برکوټ مکتب,Bar Kot School,0,2,762,823,1587
6,612,612277,مسجد شکیال,Shakyali Mosque,0,0,885,999,1884
6,612,612278,جومات بمبه کوټ,Bambah Kot Mosque,0,0,543,679,1222
6,612,612279,سوتن جومات,Sotan Mosque,0,4,2876,2288,5168
6,612,612280,لمه ټک جومات,Lamah Tak Mosque,1,0,1170,1150,2321
6,612,612281,مجګنډول مکتب,Majgandol School,0,0,1073,1130,2203
6,612,612282,وتران مکتب,Watran School,0,0,1758,1155,2913
6,612,612283,شیمول مسجد,Sheemol Mosque,1,0,1170,1745,2916
6,612,612284,کندک مسجد,Kandak Mosque,1,2,1098,1005,2106
6,612,612285,وایګل مسجد,Waigal Mosque,0,0,1171,1145,2316
6,612,612286,اودرک مکتب,Odrak School,0,4,590,560,1154
6,612,612287,شهید محمود شاه متوسطه,Shaheed Mahmoud Shah Secondary School,0,1,47,453,501
6,612,612288,سروړ جومات,Sarwarr Mosque,0,0,16,285,301
6,613,613289,مکتب,School,1,2,566,579,1148
6,613,613290,لیسه اناث پورشاه خیل,Pourshah Khil Girls High School,0,0,1726,577,2303
6,613,613291,مکتب ابتدائیه پورشاه خیل,Pourshah Khil Primary School,0,0,0,576,576
6,613,613292,لوي جومات باندوک,Loy Jomat Bandook Mosque,0,0,585,1173,1758
6,613,613293,لوي جومات سيپاي کل,Loy Jomat Se Pai Kalai Mosque,0,0,566,481,1047
6,613,613294,آزاد میدان سيپاي کل,Open ground Se pai Kalai,0,1,590,573,1164
6,613,613295,لیسه ذکور پورشاه خیل,Pourshah Khil Boys High School,0,0,575,584,1159
6,613,613296,متوسطه مکتب سيد احمدخيل,Sayed Ahmad Khil Secondary School,1,2,1125,2314,3442
6,613,613297,دوان کل ميدان,Dwani Kali Maidan (Dwani Kali Ground),0,38,775,1041,1854
6,613,613298,دوان کل لوي جومات,Dwani Kali Loy Jomat Mosque,0,1,770,1069,1840
6,613,613299,عطاخان ميدان,Atta Khan Maidan (Atta Khan Ground),0,0,498,1105,1603
6,613,613300,عطاخان لوی جومات,Atta Khan Loy Jomat Mosque,0,11,677,1216,1904
6,613,613301,کوټ ليسه,Kot High School,0,0,1080,2073,3153
6,613,613302,حيدرخان لوي جومات,Haidar Khani Loy Jomat Mosque,0,0,213,1094,1307
6,613,613303,ازاد میدان,Azad Maidan (Open Ground),0,1,225,0,226
6,613,613304,ترل ميدان,Tarli Maidan (Tarli Ground),0,1,291,572,864
6,613,613305,تریل زوړ لوي جومات,Tareli Old Mosque,0,0,527,820,1347
6,614,614306,سربند ابتدائيه مکتب,Sarband Primary School,1,2,369,761,1133
6,614,614307,اړج جومات,Arrkhi Mosque,0,1,800,1660,2461
6,614,614308,ګوشټ انجونو متوسطه,Goshtah Girls Secondary School,1,1,578,582,1162
6,614,614309,حميد مومند مکتب,Hameed Momand School,0,1,66,508,575
6,614,614310,ملا رحمت بابا د انجونو لیسه,Mullah Rahmat Ba Ba Girls High School,0,1,1172,1362,2535
6,614,614311,يعقوب خيل جومات,Yaqoub Khil Mosque,0,1,734,898,1633
6,614,614312,ورسک مکتب,Warsak School,0,1,526,668,1195
6,614,614314,زیارت ګاډ مکتب,Zyarat Gaad School,0,0,531,599,1130
6,614,614315,شالالا مکتب,Shah Lala School,0,1,304,412,717
6,614,614316,تورگان مکتب,Torgani School,0,1,504,532,1037
6,614,614317,دروخيل مکتب,Darukhil School,0,0,633,589,1222
6,614,614318,دلعلو کل جومات,Da Lalo Kali Mosque,0,0,563,695,1258
6,614,614319,ماماخیل مکتب,Mamakhil School,0,5,1083,774,1862
6,614,614320,ډاګ کل ابتدايه مکتب,Daag Kali Primary School,0,0,1157,906,2063
6,614,614313,راغه کل جومات,Aragha Kali Mosque,0,0,315,284,599
6,615,615321,زري خوله جومات,Zaree Khola Jomat Mosque,0,0,593,2095,2688
6,615,615324,بر اکب خيل میاج جومات,Bar Akbar Khil Miajee Mosque,0,3,409,405,817
6,615,615325,براکب خيل جومات,Bar Akbar Khil Mosque,0,1,1708,1776,3485
6,615,615326,شهید ګل اصغر لیسه,Shaheed Gul Asghar High School,0,0,21,380,401
6,615,615327,مبانو کل جومات,Meerano Kalai Mosque,0,0,85,1628,1713
6,615,615328,ګړوکو زیارت مدرسه,Garroko Zyarat Madrassah,0,1,344,1459,1804
6,615,615329,بندرخوله جامع جومات,Bandar Kholah Jame Mosque,0,0,488,1724,2212
6,615,615330,دپبوخیلو نوی جامع جومات,Peero Khil New Jame Mosque,0,0,21,550,571
6,615,615331,ده سرک کهنه لیسه,Da Sarak Kuhna High School,0,0,113,881,994
6,615,615332,خوار اخنذاده ګان جامع مسجد,Khwar Akhundzadagan Jame Mosque,0,1,199,969,1169
6,615,615333,خادي راغه خوږه خیل مسجد,Khadi Ragha Khwaga Khil Mosque,0,0,0,793,793
6,615,615339,زوړ جومات,Zorr Jomat Mosque (OLD Mosque),0,0,52,0,52
6,615,615346,ګاوي کل جومات,Gawi Kali Mosque,1,26,774,517,1318
6,615,615347,راغه کل جومات,Raagha Kali Mosque,1,0,250,436,687
6,615,615348,پیښ ابتدائیه ښوونځ,Pekhi Primary School,1,0,470,1608,2079
6,615,615349,پییښ دوکان کل جومات,Pekhi Dokan Kali Mosque,0,0,0,1080,1080
