"Province","اسم ولایت","District","اسم ولسوالی","Polling Center Name and Location","موقیعت مرکز رایدهی","Prov","Dist","ProvDist","PC Code /
کود  مرکز رای دهی","Estimated Voters/
تخمین رای دهندگان","Total PS/
تعداد محلات","Male/
مرد","Female/
زن","Kuchi/
کوچی","Accessibility/
دسترسی"
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (4)"," Altaqwa Private High School, Taimani.  ","لیسه خصوصی التقوی، تایمنی",1,1,101,101068,3800,5,3,2,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (4)","tank til shahri now,khwaja abdulah ansari masque","تانک تيل شهر نو, مسجد خواجه عبدالله انصاري",1,1,101,101069,2000,3,2,1,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (5)","abrasani,fazalbik sacandary school","آب رساني, مکتب متوسطه فضل بيک",1,1,101,101070,6300,6,4,2,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (5)","afshar,jaghoori haa masque","افشار, مسجد جاغوري ها",1,1,101,101071,2000,3,2,1,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (5)","afshar silo,sahib zaman maque","افشار سيلو, مسجد صاحب زمان",1,1,101,101072,2000,3,2,1,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (5)","bazar company,qala kashif high school","بازار کمپني, ليسه قلعه کاشف",1,1,101,101073,7200,6,4,2,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (5)","Niswan Wahdat. ","نسوان وحدت",1,1,101,101074,6700,7,5,2,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (5)"," Imam Husain Masjid ","مسجد امام حسین",1,1,101,101075,2000,4,3,1,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (5)","now abad qargha,ayob sabir masque","نو آباد قرغه, مسجد ايوب صابر",1,1,101,101076,1200,2,1,1,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (5)","politechnic,politechnic masque","پولي تخنيک, مسجد پولي تخنيک",1,1,101,101077,5300,6,4,2,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (5)"," Zayed Bin Haris. ","زیاد بن حارث",1,1,101,101078,5000,7,2,0,5,"ډیر د کوچیانو محلات لری "
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (5)","qala toofan,itafaq masque","قلعه طوفان, مسجد اتفاق",1,1,101,101079,1200,2,1,1,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (5)","qala wahid,muhammadi paghmani haa masque","قلعه واحد, مسجد محمدي پغمانيها",1,1,101,101080,2000,3,2,1,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (5)","qargha,shah awleya masque","قرغه, مسجد شاه اوليا",1,1,101,101081,2000,3,2,1,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (5)","qargha,deh araban school","قرغه, مکتب ده عربان",1,1,101,101082,4800,6,4,2,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (5)","fazil bik,hazrat osman masque","قريه فضل بيک, مسجد حضرت عثمان",1,1,101,101083,2000,3,2,1,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (5)","Changed from Haji Yaqub to Masjid Haji Syed Rahman ","از قريه نياز بيک, مسجد حاجي يعقوب به مسجد حاجی سید رحمن تبدیل شده است",1,1,101,101084,2400,3,0,2,1,"ډیر د کوچیانو محلات لری "
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (5)","wardaki haa vilage,shaheed masque","قريه وردکيها, مسجد شهيد",1,1,101,101085,1200,2,1,1,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (5)","part(A)khoshal mina,afshar sacandary school","قسمت الف خوشحال مينه, مکتب متوسطه افشار",1,1,101,101086,7500,8,5,3,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (5)","part(A)khoshal mina,afshar girls high school","قسمت الف خوشحال مينه, ليسه نسوان افشار",1,1,101,101087,8000,9,6,3,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (5)","part(A)khoshal mina,8class khosha mina","قسمت الف خوشحال مينه, مکتب هشت صنفي خوشحال مينه",1,1,101,101088,2000,3,2,1,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (5)","part(B)khoshal mina,nahid shaheed high school","قسمت ب خوشحال مينه, ليسه ناهيد شهيد",1,1,101,101089,7000,8,6,2,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (5)"," SpeenKali School located in Speen Kali Square ","مکتب سپین کلی، چاراهی سپین کلی",1,1,101,101090,1200,2,1,1,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (5)","part(B)khoshal mina,deh now deh boori","قسمت ب خوشحال مينه, مکتب ده نو ده بوري",1,1,101,101091,4000,5,3,2,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (5)"," AbuZar Ghafari High School located in Qambar Square ","لیسه ابوذر غفاری، چاراهی قمبر",1,1,101,101092,2000,3,2,1,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (5)","saray herati,wadaki haa masque","سراي هراتيها, مسجد وردکيها",1,1,101,101093,2000,3,2,1,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (5)","sapin kalai,sapin kalai high school","شپين کلي, ليسه سپين کلي",1,1,101,101094,8000,9,6,3,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (6)","charqala,charqala high school","چهار قلعه, ليسه چهار قلعه",1,1,101,101095,4000,5,3,2,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (6)","talgaraph,imam hasan mujtabaa masque","تلگراف, مسجد امام حسن مجتبي",1,1,101,101096,4000,5,3,2,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (6)","qala nazar,khatimalanbia islamic school","قلعه ناظر, مدرسه خاتم الانبيا",1,1,101,101097,7000,8,5,3,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (6)","qala nazar,muhammad asaf mayal high school","قلعه ناظر, ليسه محمد آصف مايل",1,1,101,101098,7000,8,5,3,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (6)"," Masjid Ali Anaqi.","مسجد علی انقی",1,1,101,101099,2000,3,2,1,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (6)","deh qabal,gulkhana sacandary school","ده قابل, مکتب متوسطه گلخانه",1,1,101,101100,10000,11,7,4,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (6)","dash haay haaji hasan,ahmadi masque","داش هاي حاجي حاجي حسين, مسجد احمدي",1,1,101,101101,4000,5,3,2,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (6)","qala muhammad hayat,muhammad hayat masque","قلعه محمد حيات, مسجد محمد حيات",1,1,101,101102,2000,3,2,1,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (6)","qala abasqali,salman farsi masque","قلعه عباس قلي, مسجد سلمان فارسي",1,1,101,101103,4500,6,4,2,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (6)","afshar darlaman,qala bakhtiar sacandary school","افسار دارالامان, مکتب متوسطه قلعه بختيار",1,1,101,101104,8700,8,6,2,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (6)","Qambar Bene Hasham Sallon, Afshar Darulaman","صالون قمبر بنی هاشم، افشار دارالامان",1,1,101,101105,2000,3,2,1,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (6)"," Masjid Amirul Momenen  which is located in Naw Abad Qalae Jabar Khan.","مسجد امیرالمومنین، نوآباد قلعه جبارخان",1,1,101,101106,4000,5,3,2,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (6)","now abad qala jabar khan,azarat rasool masque","نو آباد قلعه جبار خان, مسجد حضرت رسول",1,1,101,101107,4000,5,3,2,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (6)","sar aab,sar aab girls school","سر آسياب, ليسه نسوان سر آسياب",1,1,101,101108,7000,7,5,2,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (6)"," Institute","انستیتیوت",1,1,101,101109,7200,7,5,2,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (6)"," Literacy School of Gulkhana, Qala-e-Ali Mardan Area. ","مکتب سواد آموزی گلخانه، قلعه علی مردان",1,1,101,101110,3000,4,2,2,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (6)","alowdin,jafarya masque","علاوالدين, مسجد جعفريه",1,1,101,101111,3000,5,3,2,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (6)","darlaman,tobarcloze institute","دارالامان, انستيتيوت توبرکلوز",1,1,101,101112,4500,6,4,2,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (6)","qala ayenullah,baqiralalom islamic school","قلعه عين الله, مدرسه باقرالعلوم",1,1,101,101113,45000,6,4,2,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (6)","pol sokhta,abozar ghafari masque","پل سوخته, مسجد ابو زر غفاري",1,1,101,101114,4000,5,3,2,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (6)"," Syed Ismail Balkhi , Qala-e-Shada. ","مکتب سید اسماعیل بلخی، قلعه شاده",1,1,101,101115,3900,5,3,2,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (6)","pol wahdat, wahadat masque","پل وحدت, مسجد وحدت",1,1,101,101116,4000,5,3,2,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (6)","pol wahdat,takya khana wahdat","پل وحدت, تکيه خانه وحدت",1,1,101,101117,2000,3,2,1,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (6)","qala shadah,amulbanin sacandary school","قلعه شاده, مکتب متوسطه ام البنين",1,1,101,101118,7000,8,6,2,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (6)","markaz nahia 6th,markaz nahia 6th,","مرکز ناحيه ششم, مرکز ناحيه ششم",1,1,101,101119,4000,5,3,2,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (6)","karti 3 ,abdulghani mustaghni high school","کارته سه, ليسه عبدالغني مستغني",1,1,101,101120,7500,7,5,2,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (6)","karti 3 ,dakhshana high school","کارته سه, ليسه دخشانه",1,1,101,101121,5000,6,4,2,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (6)","karti 3 ,muhammadia masque","کارته سه, مسجد محمديه",1,1,101,101122,4000,5,3,2,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (6)","qala wazir,madrasa rasaalat","قلعه وزير, مدرسه رسالت",1,1,101,101123,5000,6,4,2,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (6)","Masjid Safid ","مسجد سفید",1,1,101,101124,4500,5,3,2,0,
"Kabul","کابل","PROVINCIAL CENTER (KABUL) ","کابل ناحیه (7)","chahalsitoon raod,khoshalkhan high school","سرک چهلستون, ليسه خوشحال خان",1,1,101,101125,7000,8,6,2,0,
